CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,CONDID,COND_STATUS_CD,COND_NONSAMPLE_REASN_CD,RESERVCD,OWNCD,OWNGRPCD,ADFORCD,FORTYPCD,FLDTYPCD,MAPDEN,STDAGE,STDSZCD,FLDSZCD,SITECLCD,SICOND,SIBASE,SISP,STDORGCD,STDORGSP,PROP_BASIS,CONDPROP_UNADJ,MICRPROP_UNADJ,SUBPPROP_UNADJ,MACRPROP_UNADJ,SLOPE,ASPECT,PHYSCLCD,GSSTKCD,ALSTKCD,DSTRBCD1,DSTRBYR1,DSTRBCD2,DSTRBYR2,DSTRBCD3,DSTRBYR3,TRTCD1,TRTYR1,TRTCD2,TRTYR2,TRTCD3,TRTYR3,PRESNFCD,BALIVE,FLDAGE,ALSTK,GSSTK,FORTYPCDCALC,HABTYPCD1,HABTYPCD1_PUB_CD,HABTYPCD1_DESCR_PUB_CD,HABTYPCD2,HABTYPCD2_PUB_CD,HABTYPCD2_DESCR_PUB_CD,MIXEDCONFCD,VOL_LOC_GRP,SITECLCDEST,SITETREE_TREE,SITECL_METHOD,CARBON_DOWN_DEAD,CARBON_LITTER,CARBON_SOIL_ORG,CARBON_UNDERSTORY_AG,CARBON_UNDERSTORY_BG,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,SOIL_ROOTING_DEPTH_PNW,GROUND_LAND_CLASS_PNW,PLANT_STOCKABILITY_FACTOR_PNW,STND_COND_CD_PNWRS,STND_STRUC_CD_PNWRS,STUMP_CD_PNWRS,FIRE_SRS,GRAZING_SRS,HARVEST_TYPE1_SRS,HARVEST_TYPE2_SRS,HARVEST_TYPE3_SRS,LAND_USE_SRS,OPERABILITY_SRS,STAND_STRUCTURE_SRS,NF_COND_STATUS_CD,NF_COND_NONSAMPLE_REASN_CD,CANOPY_CVR_SAMPLE_METHOD_CD,LIVE_CANOPY_CVR_PCT,LIVE_MISSING_CANOPY_CVR_PCT,NBR_LIVE_STEMS,OWNSUBCD,INDUSTRIALCD_FIADB,RESERVCD_5,ADMIN_WITHDRAWN_CD,CHAINING_CD,LAND_COVER_CLASS_CD_RET,AFFORESTATION_CD,PREV_AFFORESTATION_CD,DWM_FUELBED_TYPCD,NVCS_PRIMARY_CLASS,NVCS_LEVEL_1_CD,NVCS_LEVEL_2_CD,NVCS_LEVEL_3_CD,NVCS_LEVEL_4_CD,NVCS_LEVEL_5_CD,NVCS_LEVEL_6_CD,NVCS_LEVEL_7_CD,NVCS_LEVEL_8_CD,AGE_BASIS_CD_PNWRS,COND_STATUS_CHNG_CD_RMRS,CRCOVPCT_RMRS,DOMINANT_SPECIES1_PNWRS,DOMINANT_SPECIES2_PNWRS,DOMINANT_SPECIES3_PNWRS,DSTRBCD1_P2A,DSTRBCD2_P2A,DSTRBCD3_P2A,DSTRBYR1_P2A,DSTRBYR2_P2A,DSTRBYR3_P2A,FLDTYPCD_30,FOREST_COMMUNITY_PNWRS,LAND_USECD_RMRS,MAICF,PCTBARE_RMRS,QMD_RMRS,RANGETYPCD_RMRS,SDIMAX_RMRS,SDIPCT_RMRS,SDI_RMRS,STAND_STRUCTURE_ME_NERS,TREES_PRESENT_NCRS,TREES_PRESENT_NERS,TRTCD1_P2A,TRTCD2_P2A,TRTCD3_P2A,TRTOPCD,TRTYR1_P2A,TRTYR2_P2A,TRTYR3_P2A,LAND_COVER_CLASS_CD,SIEQN_REF_CD,SICOND_FVS,SIBASE_FVS,SISP_FVS,SIEQN_REF_CD_FVS,MQUADPROP_UNADJ,SOILPROP_UNADJ,FOREST_COND_STATUS_CHANGE_CD
9181275010661,9181274010661,1998,9,1,7,16,1,1,,0,31,30,,801,,,-999,1,,6,,50,,0,,,1.0,1.0,1.0,,10,100,29,3,3,,,,,,,,,,,,,,58.8155,,,,,,,,,,,,,,,,2.154276,12.356573,31.026445,0.711127,0.079014,2003-09-26 00:00:00,2009-10-28 14:22:56,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181300010661,9181299010661,1998,9,1,7,17,1,1,,0,31,30,,503,,,80,1,,5,,50,,0,,,1.0,1.0,1.0,,11,55,29,2,2,,,,,,,,,,,,,,108.2788,,,,,,,,,,,,,,,,3.270058,4.149084,23.676674,0.72849,0.080943,2003-09-26 00:00:00,2009-10-28 14:22:57,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181342010661,9181341010661,1998,9,1,7,18,1,1,,0,46,40,,501,,,-999,1,,6,,50,,0,,,0.8127,0.8127,0.8127,,6,155,29,2,2,,,,,,,,,,,,,,124.2652,,,,,,,,,,,,,,,,4.111642,3.657903,23.676674,0.722622,0.080291,2003-09-26 00:00:00,2009-10-28 14:22:57,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181343010661,9181341010661,1998,9,1,7,18,2,2,,,,,,,,,,,,,,,,,,,0.1021,0.1021,0.1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:22:57,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181344010661,9181341010661,1998,9,1,7,18,3,2,,,,,,,,,,,,,,,,,,,0.0852,0.0852,0.0852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:22:57,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181376010661,9181375010661,1998,9,1,7,21,1,1,,0,31,30,,506,,,-999,1,,6,,50,,0,,,1.0,1.0,1.0,,14,135,29,2,2,,,,,,,,,,,,,,114.4417,,,,,,,,,,,,,,,,3.561023,3.657903,23.676674,0.728603,0.080956,2003-09-26 00:00:00,2009-10-28 14:22:57,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181414010661,9181413010661,1998,9,1,7,22,1,1,,0,46,40,,503,,,-999,1,,6,,50,,0,,,0.75,0.75,0.75,,5,130,29,3,3,,,,,,,,,,,,,,74.2705,,,,,,,,,,,,,,,,2.428209,3.657903,23.676674,0.745232,0.082804,2003-09-26 00:00:00,2009-10-28 14:22:57,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181415010661,9181413010661,1998,9,1,7,22,2,1,,0,46,40,,708,,,100,2,,6,35,50,,0,,,0.25,0.25,0.25,,0,0,29,3,3,,,,,,,,,,,,,,77.7088,,,,,,,,,,,,,,,,1.844945,4.742825,49.812922,0.711188,0.079021,2003-09-26 00:00:00,2009-10-28 14:22:57,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181449010661,9181448010661,1998,9,1,7,63,1,2,,,,,,,,,,,,,,,,,,,0.3639,0.3639,0.3639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:22:57,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181450010661,9181448010661,1998,9,1,7,63,2,1,,0,46,40,,701,,,60,1,,6,60,50,,0,,,0.1361,0.1361,0.1361,,0,0,29,2,2,,,,,,,,,,,,,,233.4912,,,,,,,,,,,,,,,,6.97864,3.437163,49.812922,0.640764,0.071196,2003-09-26 00:00:00,2009-10-28 14:22:57,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181451010661,9181448010661,1998,9,1,7,63,3,2,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:22:57,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181461010661,9181460010661,1998,9,1,7,64,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:22:57,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181463010661,9181462010661,1998,9,1,7,65,1,1,,0,46,40,,520,,,40,1,,6,55,50,,0,,,0.75,0.75,0.75,,15,110,29,2,2,,,,,,,,,,,,,,103.5867,,,,,,,,,,,,,,,,2.951736,2.597839,23.676674,0.735445,0.081716,2003-09-26 00:00:00,2009-10-28 14:22:57,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181464010661,9181462010661,1998,9,1,7,65,2,1,,0,46,40,,105,,,60,1,,6,55,50,,0,,,0.25,0.25,0.25,,0,0,29,3,3,,,,,,,,,,,,,,112.7961,,,,,,,,,,,,,,,,2.115507,5.976995,34.851718,0.658948,0.073216,2003-09-26 00:00:00,2009-10-28 14:22:57,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181513010661,9181512010661,1998,9,1,7,66,1,1,,0,31,30,,503,,,-999,1,,6,,50,,0,,,1.0,1.0,1.0,,15,265,29,2,2,,,,,,,,,,,,,,96.3621,,,,,,,,,,,,,,,,3.456489,3.657903,23.676674,0.729859,0.081095,2003-09-26 00:00:00,2009-10-28 14:22:57,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181550010661,9181549010661,1998,9,1,7,67,1,1,,0,46,40,,503,,,80,1,,6,,50,,0,,,1.0,1.0,1.0,,24,130,29,3,3,,,,,,,,,,,,,,91.6471,,,,,,,,,,,,,,,,2.592413,4.149084,23.676674,0.737486,0.081943,2003-09-26 00:00:00,2009-10-28 14:22:58,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181595010661,9181594010661,1998,9,1,7,68,1,2,,,,,,,,,,,,,,,,,,,0.6347,0.6347,0.6347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:22:58,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181596010661,9181594010661,1998,9,1,7,68,3,1,,0,46,40,,809,,,,2,,7,,,,0,,,0.3653,0.3653,0.3653,,0,0,,5,5,,,,,,,,,,,,,,66.127,,,,,,,,,,,,,,,,2.038203,12.356573,31.026445,0.714772,0.079419,2003-09-26 00:00:00,2010-01-21 05:38:16,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181601010661,9181600010661,1998,9,1,7,69,1,1,,0,46,40,,800,,,-999,1,,5,,50,,0,,,1.0,1.0,1.0,,23,275,29,2,2,,,,,,,,,,,,,,96.9692,,,,,,,,,,,,,,,,3.180054,12.356573,31.026445,0.686814,0.076313,2003-09-26 00:00:00,2009-10-28 14:22:58,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181640010661,9181639010661,1998,9,1,7,71,1,1,,0,46,40,,503,,,-999,2,,6,,50,,0,,,1.0,1.0,1.0,,18,115,29,3,3,,,,,,,,,,,,,,78.467,,,,,,,,,,,,,,,,2.456488,3.657903,23.676674,0.744711,0.082746,2003-09-26 00:00:00,2009-10-28 14:22:58,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181686010661,9181685010661,1998,9,1,7,72,1,1,,0,46,40,,520,,,60,2,,4,67,50,,0,,,1.0,1.0,1.0,,15,350,29,3,3,,,,,,,,,,,,,,67.7389,,,,,,,,,,,,,,,,1.634821,3.437163,23.676674,0.756575,0.084064,2003-09-26 00:00:00,2009-10-28 14:22:58,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181732010661,9181731010661,1998,9,1,7,73,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:22:58,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181734010661,9181733010661,1998,9,1,7,75,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:22:58,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181736010661,9181735010661,1998,9,1,7,76,1,1,,0,46,40,,801,,,-999,1,,6,47,50,,0,,,0.75,0.75,0.75,,9,65,29,3,2,,,,,,,,,,,,,,107.0223,,,,,,,,,,,,,,,,2.89053,12.356573,31.026445,0.692583,0.076954,2003-09-26 00:00:00,2009-10-28 14:22:58,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181737010661,9181735010661,1998,9,1,7,76,2,2,,,,,,,,,,,,,,,,,,,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:22:58,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181774010661,9181773010661,1998,9,1,7,77,1,1,,0,46,40,,520,,,80,1,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,2,2,,,,,,,,,,,,,,94.1486,,,,,,,,,,,,,,,,2.812969,4.149084,23.676674,0.73431,0.08159,2003-09-26 00:00:00,2009-10-28 14:22:58,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181847010661,9181845010661,1998,9,1,7,79,2,2,,,,,,,,,,,,,,,,,,,0.2442,0.2442,0.2442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:22:58,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181812010661,9181811010661,1998,9,1,7,78,1,1,,0,46,40,,503,,,120,1,,5,75,50,,0,,,0.9458,0.9458,0.9458,,0,0,29,2,2,,,,,,,,,,,,,,119.2618,,,,,,,,,,,,,,,,3.690581,5.243533,23.676674,0.723766,0.080418,2003-09-26 00:00:00,2009-10-28 14:22:58,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181813010661,9181811010661,1998,9,1,7,78,2,2,,,,,,,,,,,,,,,,,,,0.0542,0.0542,0.0542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:22:58,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181846010661,9181845010661,1998,9,1,7,79,1,1,,0,46,40,,708,,,60,2,,6,,50,,0,,,0.75,0.75,0.75,,0,0,29,2,2,,,,,,,,,,,,,,116.5037,,,,,,,,,,,,,,,,2.883454,3.437163,49.812922,0.687409,0.076379,2003-09-26 00:00:00,2009-10-28 14:22:59,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181848010661,9181845010661,1998,9,1,7,79,3,2,,,,,,,,,,,,,,,,,,,0.0059,0.0059,0.0059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:22:58,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181894010661,9181893010661,1998,9,1,7,80,1,1,,0,31,30,,503,,,80,1,,6,,50,,0,,,1.0,1.0,1.0,,6,165,29,2,2,,,,,,,,,,,,,,105.2573,,,,,,,,,,,,,,,,3.107703,4.149084,23.676674,0.730453,0.081161,2003-09-26 00:00:00,2009-10-28 14:22:59,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181935010661,9181934010661,1998,9,1,7,82,1,1,,0,31,30,,503,,,-999,1,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,3,2,,,,,,,,,,,,,,106.0505,,,,,,,,,,,,,,,,3.62179,3.657903,23.676674,0.727893,0.080877,2003-09-26 00:00:00,2009-10-28 14:22:59,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181969010661,9181968010661,1998,9,1,7,83,1,2,,,,,,,,,,,,,,,,,,,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:22:59,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181970010661,9181968010661,1998,9,1,7,83,2,2,,,,,,,,,,,,,,,,,,,0.4999,0.4999,0.4999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:22:59,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181971010661,9181968010661,1998,9,1,7,83,3,2,,,,,,,,,,,,,,,,,,,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:22:59,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181973010661,9181972010661,1998,9,1,7,84,1,2,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:22:59,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181974010661,9181972010661,1998,9,1,7,84,2,2,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:22:59,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181976010661,9181975010661,1998,9,1,7,85,1,1,,0,31,30,,800,,,-999,1,,6,,50,,0,,,1.0,1.0,1.0,,15,325,29,3,3,,,,,,,,,,,,,,65.5581,,,,,,,,,,,,,,,,2.082484,12.356573,31.026445,0.713351,0.079261,2003-09-26 00:00:00,2009-10-28 14:22:59,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9182011010661,9182010010661,1998,9,1,7,87,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:22:59,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9182013010661,9182012010661,1998,9,1,9,1,1,2,,,,,,,,,,,,,,,,,,,0.75,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:22:59,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9182014010661,9182012010661,1998,9,1,9,1,2,1,,0,46,40,,809,,,,2,,7,,,,0,,,0.25,0.25,0.25,,0,0,,5,5,,,,,,,,,,,,,,129.4963,,,,,,,,,,,,,,,,3.150969,12.356573,31.026445,0.687364,0.076374,2003-09-26 00:00:00,2010-01-21 05:38:16,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9182032010661,9182031010661,1998,9,1,9,3,1,1,,0,46,40,,105,,,-999,1,,5,,50,,0,,,1.0,1.0,1.0,,23,320,29,2,2,,,,,,,,,,,,,,139.6028,,,,,,,,,,,,,,,,3.236895,6.155982,34.851718,0.626839,0.069649,2003-09-26 00:00:00,2009-10-28 14:22:59,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9182097010661,9182096010661,1998,9,1,9,5,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:22:59,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9182113010661,9182112010661,1998,9,1,9,7,1,1,,0,46,40,,505,,,,1,,7,,,,0,,,0.75,0.75,0.75,,0,0,,5,5,,,,,,,,,,,,,,128.1071,,,,,,,,,,,,,,,,5.117575,3.657903,23.676674,0.71374,0.079304,2003-09-26 00:00:00,2010-01-21 05:38:16,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9182114010661,9182112010661,1998,9,1,9,7,2,2,,,,,,,,,,,,,,,,,,,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:22:59,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9182209010661,9182208010661,1998,9,1,9,13,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:23:00,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9182132010661,9182131010661,1998,9,1,9,8,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:22:59,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9182134010661,9182133010661,1998,9,1,9,9,1,1,,0,46,40,,809,,,80,1,,6,,50,,0,,,1.0,1.0,1.0,,7,65,29,2,2,,,,,,,,,,,,,,147.2114,,,,,,,,,,,,,,,,4.138991,13.354832,31.026445,0.667433,0.074159,2003-09-26 00:00:00,2009-10-28 14:23:00,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9182183010661,9182182010661,1998,9,1,9,10,1,1,,0,32,30,,801,,,-999,2,,5,,50,,0,,,1.0,1.0,1.0,,0,0,39,4,4,,,,,,,,,,,,,,33.7226,,,,,,,,,,,,,,,,1.241905,12.356573,31.026445,0.750341,0.083371,2003-09-26 00:00:00,2009-10-28 14:23:00,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9182211010661,9182210010661,1998,9,1,9,15,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:23:00,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9182213010661,9182212010661,1998,9,1,9,16,1,1,,0,46,40,,800,,,-999,1,,6,,50,,0,,,1.0,1.0,1.0,,7,68,29,2,2,,,,,,,,,,,,,,99.6683,,,,,,,,,,,,,,,,3.178352,12.356573,31.026445,0.686846,0.076316,2003-09-26 00:00:00,2009-10-28 14:23:00,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9182255010661,9182254010661,1998,9,1,9,17,1,1,,1,32,30,,800,,,,1,,6,,,,0,,,1.0,1.0,1.0,,0,0,,5,5,,,,,,,,,,,,,,94.3067,,,,,,,,,,,,,,,,3.000854,12.356573,31.026445,0.690306,0.076701,2003-09-26 00:00:00,2009-10-28 14:23:00,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
