lat,lon,category,label
35.1808,-84.2355,sucking insects,Hemlock woolly adelgid
34.8697,-78.5160,disease,Stem decay
38.6102,-79.7842,disease,Stem decay
31.5937,-94.4721,disease,Stem decay
31.4115,-111.1547,unknown,Unknown
46.5425,-69.6515,disease,Stem decay
30.2702,-94.0566,canker/rust,Fusiform rust
33.3427,-94.3672,disease,Root/butt diseases
45.7535,-88.2387,disease,Stem decay
36.5040,-85.2009,disease,Parasitic/epiphytic plants
35.8627,-91.9079,disease,Stem decay
42.2934,-74.9379,disease,Stem decay
33.2463,-108.8577,disease,Stem decay
36.5432,-83.3170,disease,Stem decay
31.5005,-84.4043,disease,Root/butt diseases
34.1612,-87.7170,disease,Stem decay
39.1626,-85.2445,disease,Stem decay
40.1476,-80.6735,disease,Stem decay
38.4486,-78.0396,disease,Stem decay
41.9651,-71.5268,disease,Stem decay
30.5667,-95.5258,disease,Stem decay
48.0702,-93.8926,other,Other damages
37.9711,-119.9582,fire,Fire
47.3185,-92.7053,animal,Wild animals
47.0256,-115.4163,insects,Boring insects
43.8613,-91.7790,disease,Stem decay
38.0137,-79.8226,disease,Stem decay
35.2683,-99.7508,animal,Wild animals
41.9916,-79.7248,disease,Stem decay
40.5285,-93.0507,disease,Stem decay
44.7395,-71.6406,disease,Stem decay
41.6964,-79.4238,canker/rust,Beech bark disease
42.3351,-75.6239,disease,Stem decay
41.4613,-111.5381,insects,General insects
32.5107,-87.1893,disease,Root/butt diseases
36.7128,-93.4207,disease,Stem decay
45.3162,-88.1446,disease,Stem decay
46.9460,-121.6220,animal,Wild animals
48.9875,-96.3719,insects,Boring insects
34.8905,-90.8392,disease,Stem decay
45.8913,-88.2069,animal,Wild animals
38.4943,-83.4126,disease,Root/butt diseases
39.3750,-78.7097,disease,Stem decay
26.8375,-81.4940,disease,General diseases
41.8519,-75.3368,disease,Stem decay
31.3027,-83.2203,disease,Stem decay
41.2048,-93.9393,disease,Stem decay
42.8373,-89.7728,disease,Stem decay
35.5203,-88.7742,disease,Stem decay
39.1394,-80.6662,insects,Defoliators
40.4765,-95.7322,disease,Stem decay
40.5509,-78.1199,disease,Stem decay
32.7458,-94.2338,disease,Stem decay
36.7839,-87.6537,disease,Root/butt diseases
31.4168,-86.9367,canker/rust,Fusiform rust
35.9060,-81.7402,disease,Stem decay
33.6485,-83.0137,canker/rust,Fusiform rust
42.4997,-74.4058,disease,Stem decay
44.4056,-87.9055,disease,Cankers (non-rust)
32.7636,-80.6696,disease,Root/butt diseases
30.9872,-89.4499,disease,Stem decay
44.7087,-91.9254,animal,Wild animals
36.1225,-85.4097,disease,Stem decay
45.4686,-68.5966,disease,Stem decay
45.7563,-84.3839,disease,Stem decay
31.8213,-85.3567,competition,Competition
37.9460,-82.0721,disease,Stem decay
44.7687,-92.1718,boring insects,Emerald ash borer
35.7684,-94.2096,disease,Stem decay
37.2400,-88.3341,disease,Stem decay
47.2872,-94.4818,other,Other damages
29.8646,-81.7052,canker/rust,Fusiform rust
33.8918,-82.7521,disease,Root/butt diseases
34.6192,-81.2658,disease,Stem decay
45.1243,-69.4901,disease,Stem decay
33.0860,-94.2769,disease,Stem decay
44.0703,-75.5672,disease,Stem decay
47.9209,-92.5662,other,Other damages
43.3572,-88.0752,disease,Stem decay
27.3630,-98.5278,disease,Stem decay
45.9339,-91.0250,disease,Stem decay
46.5569,-94.1281,insects,Boring insects
45.9191,-84.7603,insects,General insects
46.2150,-113.2722,unknown,Unknown
46.4545,-69.7036,disease,Stem decay
46.7300,-93.8363,insects,Defoliators
34.9264,-83.3300,disease,Root/butt diseases
32.1656,-87.0458,other,Other damages
43.8242,-94.0732,disease,Stem decay
36.2348,-77.8594,canker/rust,Fusiform rust
41.6829,-91.5216,disease,Stem decay
45.7426,-88.0108,disease,Stem decay
48.5242,-121.6237,disease,Stem decay
34.3673,-95.4457,disease,Stem decay
39.2171,-84.3526,disease,Root/butt diseases
43.8363,-73.8130,disease,Stem decay
36.0350,-84.0568,disease,Stem decay
30.3215,-98.4235,disease,Stem decay
34.8667,-111.5256,insects,Bark beetles
41.7905,-75.7277,boring insects,Emerald ash borer
41.0370,-85.2032,disease,Stem decay
46.4733,-88.8399,disease,Stem decay
38.4192,-80.2353,disease,Stem decay
32.1201,-94.5032,disease,Stem decay
38.9879,-79.6034,disease,Stem decay
26.8836,-81.8724,disease,Stem decay
45.4320,-87.6934,disease,Stem decay
42.1048,-93.9238,disease,Stem decay
34.6977,-84.1007,disease,Root/butt diseases
44.1473,-116.1584,insects,Defoliators
48.9773,-118.1746,other,Other damages
34.9841,-77.1817,disease,Stem decay
30.8140,-101.7513,disease,Stem decay
31.8937,-89.8143,disease,Stem decay
34.1629,-87.0890,disease,Stem decay
42.9754,-91.0791,disease,Stem decay
42.1410,-86.3790,disease,Stem decay
36.4952,-78.6859,disease,Stem decay
45.9109,-86.9512,human,Human activities
37.4088,-90.8221,insects,Boring insects
44.8725,-85.2261,animal,Wild animals
40.2395,-106.2333,disease,Cankers (non-rust)
37.6357,-85.8964,disease,Stem decay
44.7793,-67.5293,disease,Stem decay
39.1656,-86.6648,disease,Stem decay
38.2816,-80.3281,disease,Stem decay
33.3199,-95.0844,disease,Stem decay
39.5728,-92.3848,disease,Cankers (non-rust)
26.2897,-81.6111,disease,Stem decay
33.0339,-110.3026,fire,Fire
45.9064,-89.0656,disease,Cankers (non-rust)
34.7688,-79.7876,disease,Stem decay
44.9605,-74.1583,animal,Wild animals
38.1796,-80.0638,disease,Stem decay
42.5746,-89.9607,animal,Wild animals
28.1855,-81.4590,disease,Stem decay
35.7658,-94.3257,disease,Stem decay
44.1876,-72.9840,disease,Stem decay
44.4424,-83.6765,animal,Wild animals
41.6444,-72.3729,defoliators,Gypsy moth
47.6737,-116.0713,disease,Stem decay
30.9832,-93.7664,disease,Stem decay
33.1593,-85.2340,canker/rust,Fusiform rust
41.7719,-78.5961,disease,Stem decay
45.3180,-84.7533,disease,Stem decay
45.4719,-93.4084,insects,Boring insects
33.3795,-91.8611,disease,Stem decay
30.5813,-94.4382,canker/rust,Fusiform rust
35.7169,-93.4878,disease,Stem decay
44.1834,-92.0271,disease,Cankers (non-rust)
41.7447,-73.7625,defoliators,Gypsy moth
45.3423,-69.9113,disease,Stem decay
40.6285,-76.3671,disease,Stem decay
45.8521,-88.4566,disease,Stem decay
33.1477,-91.9494,canker/rust,Fusiform rust
33.7700,-79.9867,disease,Stem decay
43.9999,-89.5366,animal,Wild animals
33.1900,-92.7193,canker/rust,Fusiform rust
38.6674,-79.5830,disease,Stem decay
44.0423,-71.3698,disease,Stem decay
44.6144,-122.2705,other,Other damages
37.4933,-106.5316,disease,Stem rusts
45.0257,-117.4027,fire,Fire
33.1948,-91.8965,disease,Stem decay
35.9248,-93.4743,disease,Stem decay
46.9500,-69.1878,disease,Stem decay
39.0339,-116.4221,insects,Bark beetles
37.4174,-91.1940,insects,Boring insects
34.3456,-111.1637,disease,Stem decay
48.7952,-117.9064,disease,Stem decay
35.6521,-113.2749,disease,Stem decay
32.0336,-106.7955,disease,Stem decay
47.2778,-113.7776,human,Human activities
46.0903,-93.7953,disease,Stem decay
45.7753,-88.9961,disease,Stem decay
47.1210,-91.5601,defoliators,Spruce budworm
39.7365,-114.8947,disease,Stem decay
33.4726,-83.4058,disease,Root/butt diseases
33.4897,-88.6992,disease,Stem decay
33.7462,-85.7587,canker/rust,Fusiform rust
33.5981,-81.5379,disease,Stem decay
45.3334,-105.7659,disease,Broom rusts
42.8218,-76.6495,disease,Stem decay
38.9536,-78.6922,disease,Stem decay
30.9083,-89.6317,canker/rust,Fusiform rust
35.8502,-93.8978,disease,Stem decay
37.0717,-119.5978,disease,Stem decay
34.2950,-106.1974,unknown,Unknown
36.5837,-84.5073,disease,Root/butt diseases
35.1550,-76.7447,disease,Stem decay
32.0865,-83.9804,disease,Stem decay
45.8291,-89.4884,disease,Stem decay
32.8768,-90.2151,disease,Stem decay
36.4570,-106.2855,abiotic,Abiotic damage
46.4081,-68.0697,animal,Wild animals
36.3722,-84.2901,disease,Root/butt diseases
40.9304,-92.6430,boring insects,Emerald ash borer
30.9312,-89.9427,disease,Stem decay
37.3260,-81.7587,disease,Stem decay
40.3847,-74.2869,disease,Stem decay
45.5791,-92.7785,insects,Bark beetles
40.9061,-106.9664,disease,Stem decay
36.3559,-93.4491,disease,Stem decay
38.2046,-82.2755,disease,Root/butt diseases
46.3570,-88.7965,disease,Stem decay
31.7653,-90.2539,disease,Stem decay
41.1985,-75.1394,disease,Stem decay
38.7441,-82.5703,disease,Stem decay
46.5394,-90.3399,disease,Stem decay
39.0955,-91.1453,insects,Boring insects
47.0851,-95.0739,disease,Stem decay
43.9783,-118.8095,other,Other damages
47.7255,-94.4668,disease,Stem decay
30.4060,-95.3939,disease,Decline complexes/dieback/wilts
32.8376,-90.4219,disease,Stem decay
41.0219,-124.0574,competition,Competition
35.5113,-82.2702,disease,Stem decay
46.0735,-90.6952,disease,Stem decay
43.2306,-121.9543,disease,Decline complexes/dieback/wilts
38.9163,-80.6814,disease,Stem decay
36.5406,-81.8266,disease,Root/butt diseases
43.0797,-72.4457,canker/rust,Beech bark disease
36.7574,-84.6610,disease,Stem decay
41.0184,-78.1889,disease,Stem decay
30.3847,-82.2961,disease,Stem decay
26.9927,-82.1682,insects,Bark beetles
33.5536,-82.4883,disease,Stem decay
44.8074,-72.7650,other,Other damages
31.2030,-93.9396,disease,Stem decay
30.5760,-82.4287,canker/rust,Fusiform rust
42.3227,-124.1583,fire,Fire
38.7735,-85.9461,disease,Stem decay
37.8754,-93.1227,animal,Wild animals
47.1776,-92.5100,insects,Boring insects
39.5349,-79.0641,boring insects,Emerald ash borer
34.4258,-83.9066,insects,Boring insects
46.1362,-92.3739,disease,Stem decay
34.8950,-83.8203,disease,Root/butt diseases
45.3419,-70.5491,disease,Stem decay
32.6951,-86.2987,abiotic,Abiotic damage
46.1190,-92.8658,disease,Stem decay
46.7151,-112.7700,disease,Cankers (non-rust)
31.5768,-93.8652,disease,Stem decay
32.0488,-82.9549,canker/rust,Fusiform rust
47.3338,-95.6972,disease,Stem decay
47.6807,-95.8621,disease,Stem decay
35.9991,-109.2771,disease,Stem decay
44.1742,-91.2111,disease,Cankers (non-rust)
29.6354,-97.4842,disease,Stem decay
34.7052,-89.1553,disease,Stem decay
42.1069,-84.7236,animal,Wild animals
44.9843,-92.2882,disease,Stem decay
30.9953,-91.5349,disease,Stem decay
44.8698,-71.0023,canker/rust,Beech bark disease
33.2538,-89.7361,disease,Stem decay
32.8481,-100.6874,disease,Stem decay
46.1557,-69.8603,disease,Stem decay
44.3653,-90.7447,other,Other damages
41.2753,-79.8223,disease,Stem decay
34.8368,-89.8859,disease,Stem decay
39.3726,-85.2491,disease,Stem decay
32.9349,-88.5450,disease,Stem decay
43.7696,-89.1640,other,Other damages
37.0538,-88.4735,disease,Stem decay
26.0768,-81.2496,disease,Stem decay
44.2935,-119.3302,insects,Defoliators
38.7606,-79.7126,boring insects,Emerald ash borer
43.6640,-91.9099,insects,Boring insects
38.9678,-84.0787,animal,Wild animals
41.4896,-79.2441,animal,Wild animals
46.4125,-115.7012,disease,Cankers (non-rust)
43.8988,-86.0543,disease,Stem decay
33.1404,-90.1399,disease,Stem decay
35.4402,-82.1869,disease,Root/butt diseases
34.9327,-79.7874,disease,Stem decay
37.9849,-113.8207,disease,Stem decay
39.0085,-78.5570,disease,Stem decay
31.4261,-89.3966,disease,Stem decay
32.6766,-81.8564,disease,Stem decay
37.7318,-78.6680,disease,Stem decay
36.3194,-97.0529,disease,Root/butt diseases
38.6177,-93.6853,disease,Stem decay
37.6273,-111.6908,disease,Decline complexes/dieback/wilts
46.1897,-92.8119,disease,Stem decay
42.8011,-73.1479,disease,Stem decay
31.7687,-87.5014,disease,Stem decay
41.5484,-75.3085,canker/rust,Beech bark disease
30.0628,-93.5165,other,Other damages
33.2627,-89.7873,disease,Stem decay
47.4317,-91.8785,defoliators,Spruce budworm
43.5988,-86.1955,boring insects,Emerald ash borer
45.6634,-87.1960,disease,Stem decay
48.3000,-115.5911,disease,Stem decay
36.7492,-113.6864,disease,Decline complexes/dieback/wilts
31.0238,-94.1776,disease,Root/butt diseases
35.2442,-91.8947,disease,Stem decay
31.0554,-94.4007,disease,Stem decay
36.7424,-83.1017,disease,Stem decay
47.0997,-114.2319,defoliators,Western spruce budworm
35.3346,-112.0425,unknown,Unknown
33.1648,-85.0793,disease,Stem decay
35.4299,-85.5277,disease,Stem decay
45.1883,-96.5219,disease,Stem decay
42.7592,-73.1982,disease,Stem decay
35.4148,-92.0566,disease,Stem decay
36.9741,-85.8262,disease,Stem decay
39.0655,-82.3551,disease,Stem decay
32.8269,-91.7858,disease,Stem decay
45.3416,-89.9681,disease,Stem decay
38.1958,-85.0377,disease,Root/butt diseases
42.1352,-72.4591,disease,Stem decay
34.7379,-84.0279,disease,Stem decay
35.2911,-86.4945,disease,Parasitic/epiphytic plants
48.6115,-115.6413,disease,Stem decay
30.8944,-82.9301,canker/rust,Fusiform rust
47.6028,-91.5972,disease,Stem decay
47.0982,-91.7726,defoliators,Spruce budworm
38.1486,-79.2848,abiotic,Abiotic damage
44.2034,-76.0619,animal,Wild animals
48.0442,-94.7488,animal,Wild animals
40.7908,-105.4258,disease,Stem decay
35.8340,-93.3159,disease,Root/butt diseases
44.3039,-74.4727,disease,Stem decay
48.5950,-95.3448,disease,Stem decay
46.5306,-94.5182,insects,Boring insects
46.2756,-92.8993,disease,Stem decay
38.2122,-79.7785,disease,Stem decay
47.5140,-115.4962,disease,Stem decay
34.5916,-83.6041,disease,Stem decay
36.9667,-84.6128,disease,Root/butt diseases
47.3382,-113.0555,abiotic,Abiotic damage
44.8241,-118.2537,disease,Cankers (non-rust)
44.8684,-72.8920,canker/rust,Beech bark disease
36.4173,-84.6068,abiotic,Abiotic damage
34.7365,-82.1083,abiotic,Abiotic damage
47.9195,-89.8502,insects,Boring insects
38.2515,-95.2221,disease,Stem decay
45.4280,-88.1361,disease,Stem decay
39.9413,-95.2768,disease,Stem decay
34.6854,-77.3291,disease,Stem decay
30.4887,-86.9391,disease,Stem decay
46.6204,-101.9729,other,Other damages
48.1509,-93.4435,disease,Cankers (non-rust)
38.4786,-79.8987,disease,Cankers (non-rust)
42.7749,-76.1101,disease,Stem decay
30.5325,-93.0762,disease,Stem decay
36.8535,-86.3603,disease,Stem decay
43.2722,-70.7128,disease,Stem decay
44.7875,-91.2810,disease,Stem decay
38.1716,-82.5974,disease,Stem decay
38.3447,-106.3695,disease,Stem decay
41.7123,-77.7670,abiotic,Abiotic damage
37.9997,-91.0206,insects,Boring insects
45.2963,-91.0557,other,Other damages
29.6772,-83.1251,disease,Cankers (non-rust)
42.8084,-82.8827,other,Other damages
47.3734,-94.4977,animal,Wild animals
45.5734,-93.6658,disease,Stem decay
32.9847,-80.2703,disease,Root/butt diseases
33.9980,-89.1523,disease,Stem decay
43.0933,-78.4843,defoliators,Gypsy moth
31.8111,-89.0528,disease,Stem decay
36.4337,-92.9243,disease,Stem decay
42.4916,-76.1749,canker/rust,Beech bark disease
44.8771,-95.6441,animal,Wild animals
37.9093,-111.4104,fire,Fire
43.7642,-91.4660,disease,Stem decay
39.5018,-78.1565,disease,Stem decay
33.9770,-109.0363,disease,Stem decay
31.2923,-95.2650,disease,Stem decay
37.5464,-83.6013,disease,Stem decay
33.1666,-81.6637,disease,Root/butt diseases
41.5698,-76.6242,sucking insects,Beech scale
33.5347,-93.6923,disease,Root/butt diseases
47.7631,-98.8883,animal,Wild animals
32.5869,-98.4248,disease,Stem decay
38.3446,-94.1921,other,Other damages
33.5539,-85.8979,disease,Stem decay
44.7692,-75.2116,other,Other damages
34.5010,-94.8094,disease,Stem decay
33.2770,-89.2343,disease,Stem decay
31.4325,-86.9894,disease,Stem decay
45.0142,-122.2267,fire,Fire
31.4581,-98.9600,disease,Stem decay
32.7949,-93.7792,disease,Stem decay
30.9609,-94.8717,disease,Stem decay
34.5066,-83.4809,disease,Root/butt diseases
31.7349,-86.3346,abiotic,Abiotic damage
47.5474,-112.9652,bark beetles,Mountain pine beetle
36.0843,-81.4834,disease,Root/butt diseases
36.0194,-83.5538,insects,Boring insects
44.5124,-73.1330,canker/rust,Beech bark disease
45.0029,-70.3704,disease,Stem decay
37.3160,-82.2055,disease,Stem decay
47.0729,-68.5237,disease,Stem decay
34.4456,-108.3875,disease,Stem decay
37.4224,-90.0217,disease,Stem decay
44.3024,-75.5670,other,Other damages
38.5472,-78.6245,disease,Stem decay
44.0317,-74.9308,disease,Stem decay
40.2017,-92.7837,disease,Stem decay
39.8864,-121.1259,disease,Cankers (non-rust)
37.9735,-80.2783,disease,Stem decay
46.7357,-91.5353,disease,Stem decay
38.5449,-84.7758,disease,Stem decay
44.0028,-72.1528,animal,Wild animals
48.6629,-120.8771,insects,Defoliators
47.7781,-95.2291,other,Other damages
42.9472,-73.7214,disease,Stem decay
39.3677,-114.5603,disease,Stem decay
38.8233,-84.1563,disease,Stem decay
46.4617,-85.0170,insects,Boring insects
45.0457,-114.1093,disease,Stem rusts
46.4235,-89.8400,other,Other damages
40.7374,-82.1093,disease,Stem decay
36.8009,-91.9953,disease,Stem decay
46.5707,-69.1333,disease,Stem decay
36.5269,-87.9865,disease,Root/butt diseases
35.6608,-82.3955,disease,Stem decay
41.3449,-121.5754,disease,Stem decay
33.4919,-109.3092,disease,Stem decay
33.5186,-109.0642,disease,Stem decay
30.4452,-91.8176,disease,Stem decay
42.9213,-75.7479,disease,Stem decay
39.9520,-90.7206,disease,Stem decay
41.8413,-77.9441,defoliators,Gypsy moth
32.6996,-80.1451,disease,Stem decay
36.0551,-93.4753,disease,Stem decay
32.0959,-83.1672,canker/rust,Fusiform rust
28.4510,-97.9442,disease,Root/butt diseases
39.3086,-79.7958,disease,Stem decay
42.9036,-77.8995,animal,Wild animals
33.6045,-83.1472,canker/rust,Fusiform rust
38.1965,-94.8705,disease,Stem decay
40.3706,-79.8345,disease,Stem decay
45.5848,-116.7139,competition,Competition
34.2644,-83.7888,disease,Stem rusts
33.2538,-89.7361,disease,Stem decay
41.2127,-76.5812,animal,Wild animals
39.8869,-77.4459,disease,Root/butt diseases
43.9849,-90.6283,disease,Stem decay
38.9213,-84.8523,disease,Stem decay
47.9114,-92.7989,animal,Wild animals
32.7953,-82.4299,disease,Stem decay
43.4559,-89.2358,insects,Boring insects
36.3054,-86.8086,disease,Root/butt diseases
32.4841,-88.6406,disease,Stem decay
31.7186,-88.4945,disease,Stem decay
41.6555,-81.1554,abiotic,Abiotic damage
41.8398,-95.9892,insects,General insects
32.1334,-85.2517,canker/rust,Fusiform rust
35.8077,-94.8128,disease,Stem decay
37.2931,-82.5359,disease,Stem decay
44.5587,-118.5202,disease,Stem decay
37.4913,-80.8433,animal,Wild animals
39.3435,-86.3503,disease,Stem decay
33.5110,-85.2738,disease,Root/butt diseases
44.6900,-89.3669,animal,Wild animals
46.4586,-95.9786,animal,Wild animals
35.3442,-83.8323,sucking insects,Hemlock woolly adelgid
44.1694,-91.4481,disease,Stem decay
33.2266,-89.4722,disease,Stem decay
36.0884,-94.5450,disease,Stem decay
45.3870,-91.5962,other,Other damages
35.7826,-111.8414,unknown,Unknown
31.6364,-94.1688,disease,Stem decay
46.5306,-94.5182,disease,Stem decay
40.2918,-110.6491,disease,Stem decay
40.0647,-80.0443,disease,Stem decay
34.4776,-93.8050,disease,Stem decay
40.7270,-76.7234,abiotic,Abiotic damage
37.8182,-94.6075,disease,Stem decay
30.5461,-94.0722,disease,Root/butt diseases
42.2714,-105.5466,bark beetles,Mountain pine beetle
36.6920,-76.6432,abiotic,Abiotic damage
40.4971,-76.4528,disease,Stem decay
42.5332,-77.2550,disease,Stem decay
36.6524,-79.2249,human,Human activities
31.7014,-93.9095,disease,Stem decay
46.4549,-94.0811,disease,Stem decay
33.0118,-84.0016,disease,Root/butt diseases
35.2351,-93.5199,disease,Stem decay
44.2659,-71.4185,disease,Stem decay
32.8229,-82.3564,disease,Root/butt diseases
30.6168,-93.6991,disease,Stem decay
44.3753,-103.6199,disease,Stem rusts
34.7445,-80.0300,canker/rust,Fusiform rust
38.1110,-91.6234,disease,Decline complexes/dieback/wilts
43.9352,-73.6999,canker/rust,Beech bark disease
48.5314,-120.3587,insects,Bark beetles
41.6853,-76.5200,defoliators,Gypsy moth
30.4119,-94.0211,disease,Stem decay
46.0111,-68.5311,disease,Stem decay
35.7610,-92.4355,disease,Stem decay
44.9821,-69.2431,disease,Stem decay
46.3663,-112.4370,disease,Cankers (non-rust)
42.8497,-123.2291,disease,Stem decay
36.8227,-94.2885,disease,Stem decay
46.6363,-100.7501,disease,Stem decay
38.6172,-80.5046,disease,Stem decay
33.0550,-83.7627,disease,Root/butt diseases
46.1455,-68.5257,disease,Stem decay
44.8883,-70.3507,canker/rust,Beech bark disease
45.4093,-112.7935,defoliators,Western spruce budworm
39.0451,-90.2194,abiotic,Abiotic damage
45.0109,-88.1913,disease,Stem decay
44.3019,-103.4701,disease,Stem decay
38.7633,-80.1600,disease,Stem decay
46.0267,-113.6525,disease,Stem decay
41.4462,-76.0044,sucking insects,Beech scale
36.1539,-94.7002,disease,Root/butt diseases
47.8250,-94.9047,disease,Stem decay
45.7605,-91.0987,other,Other damages
26.9363,-80.5153,insects,Bark beetles
46.4296,-93.8514,disease,Stem decay
47.3667,-91.2676,disease,Stem decay
47.4242,-92.6125,defoliators,Spruce budworm
35.7199,-82.8076,sucking insects,Hemlock woolly adelgid
39.3823,-109.3189,disease,Stem decay
37.7812,-95.9589,other,Other damages
34.5930,-91.3214,disease,Stem decay
46.2873,-90.3591,other,Other damages
29.9586,-83.2402,disease,Stem decay
36.8080,-83.0998,disease,Stem decay
38.9075,-81.3114,disease,Stem decay
45.8463,-115.2886,disease,Stem decay
39.8145,-95.5619,disease,Stem decay
46.6581,-88.2248,animal,Wild animals
32.6863,-81.4306,canker/rust,Fusiform rust
34.2644,-83.7888,disease,Root/butt diseases
33.3629,-95.0814,disease,Stem decay
37.9875,-86.6475,disease,Stem decay
38.4845,-79.2523,disease,Stem decay
32.7911,-90.5827,disease,Stem decay
32.9501,-83.7022,disease,Stem decay
39.3290,-88.1262,disease,Stem decay
36.9860,-82.3632,canker/rust,Beech bark disease
45.2868,-109.5997,disease,Cankers (non-rust)
47.0784,-92.9072,insects,Bark beetles
46.1941,-93.0858,animal,Wild animals
48.9733,-98.1077,other,Other damages
36.4578,-94.5283,disease,Stem decay
37.7239,-79.9083,disease,Stem decay
34.7947,-89.9914,disease,Stem decay
41.1248,-78.9937,disease,Cankers (non-rust)
36.2005,-84.8214,abiotic,Abiotic damage
38.4305,-83.5067,disease,Stem decay
40.8565,-72.9817,disease,Stem decay
39.9498,-80.8510,insects,Boring insects
34.9282,-85.5244,disease,Stem decay
42.6732,-124.2049,disease,Stem decay
33.3234,-84.9662,disease,Stem decay
39.1433,-92.3833,animal,Wild animals
38.5912,-86.7438,fire,Fire
41.9862,-123.6247,fire,Fire
34.5283,-83.3300,disease,Root/butt diseases
48.6359,-117.6435,competition,Competition
39.1679,-92.3790,animal,Wild animals
37.2157,-92.6238,insects,Boring insects
46.3956,-89.8115,disease,Stem decay
44.8432,-69.0145,other,Other damages
35.5005,-78.8085,disease,Stem decay
48.0711,-113.4394,disease,Root/butt diseases
35.4903,-98.2376,disease,Stem decay
43.2795,-72.8737,disease,Stem decay
39.1538,-89.2637,disease,Stem decay
45.1039,-69.7832,sucking insects,Balsam woolly adelgid
34.8911,-95.2940,disease,Stem decay
46.3192,-91.9299,disease,Stem decay
37.0509,-90.4785,disease,Stem decay
48.0676,-92.4613,disease,Stem decay
31.0758,-94.3246,fire,Fire
45.8612,-91.1484,disease,Cankers (non-rust)
43.2535,-74.7475,disease,Stem decay
46.4603,-68.3456,animal,Wild animals
37.4762,-80.4627,defoliators,Gypsy moth
33.8431,-109.8647,unknown,Unknown
30.4736,-89.0935,disease,Stem decay
35.3886,-87.2502,disease,Root/butt diseases
46.1687,-117.5762,competition,Competition
31.2486,-95.2934,disease,Root/butt diseases
45.9866,-90.2739,disease,Stem decay
39.7657,-74.9595,disease,Stem decay
35.0127,-96.1105,disease,Root/butt diseases
36.0865,-81.8334,disease,Stem decay
31.9835,-81.7882,disease,Root/butt diseases
38.5947,-75.7382,disease,Stem decay
42.2807,-120.4828,insects,General insects
37.3851,-81.7607,disease,Stem decay
44.5572,-73.8661,animal,Wild animals
42.9329,-122.0315,disease,Stem rusts
43.5039,-85.2136,other,Other damages
27.5947,-82.3083,disease,Stem decay
34.3267,-94.6039,disease,Stem decay
34.8758,-81.3857,canker/rust,Fusiform rust
36.3431,-91.6853,disease,Stem decay
37.7571,-106.7024,defoliators,Western spruce budworm
27.5503,-98.4084,disease,Cankers (non-rust)
37.2130,-80.6582,disease,Stem decay
31.0331,-93.8124,canker/rust,Fusiform rust
46.8082,-89.6615,defoliators,Gypsy moth
34.2356,-90.4121,disease,Stem decay
39.2871,-109.2674,disease,Stem decay
34.5580,-83.7193,disease,Stem decay
31.5184,-91.2210,disease,Stem decay
44.9720,-88.6791,disease,Stem decay
36.9225,-95.8058,disease,Stem decay
39.1525,-87.2536,disease,Stem decay
33.2671,-79.6004,disease,Stem decay
35.8433,-96.6392,disease,Stem decay
42.9304,-89.2202,disease,Stem decay
42.0033,-76.1802,boring insects,Emerald ash borer
47.1439,-92.1076,insects,Boring insects
46.0488,-70.0847,disease,Stem decay
47.3606,-92.2106,disease,Stem decay
37.5489,-90.8776,insects,Boring insects
43.9416,-90.6905,other,Other damages
43.8701,-71.7236,sucking insects,Balsam woolly adelgid
30.7341,-95.4530,fire,Fire
40.2327,-79.2071,disease,Stem decay
45.8013,-117.1186,animal,Wild animals
35.3924,-77.2391,disease,Stem decay
48.0096,-123.9878,disease,Cankers (non-rust)
39.7023,-76.2386,animal,Wild animals
40.1429,-81.1020,disease,Stem decay
42.6479,-75.1023,disease,Stem decay
32.4728,-82.5682,canker/rust,Fusiform rust
34.6028,-94.7515,disease,Stem decay
48.0551,-94.7803,insects,Boring insects
37.1300,-81.2219,fire,Fire
44.3252,-123.5091,competition,Competition
30.5934,-95.2981,canker/rust,Fusiform rust
37.4455,-81.3179,disease,Stem decay
45.2103,-70.6666,disease,Stem decay
39.6970,-78.0937,disease,Stem decay
36.7271,-84.5524,disease,Stem decay
46.0820,-117.8012,disease,Stem decay
32.0122,-97.6140,disease,Stem decay
33.1698,-85.0580,disease,Root/butt diseases
43.7705,-90.2181,disease,Stem decay
41.6591,-79.0519,disease,Stem decay
39.0939,-85.8857,disease,Stem decay
30.4571,-88.2479,abiotic,Abiotic damage
44.0187,-70.5623,disease,Stem decay
35.8635,-92.9948,disease,Stem decay
30.7955,-83.1378,canker/rust,Fusiform rust
45.2404,-89.7456,disease,Stem decay
39.6446,-75.3071,disease,Stem decay
34.8940,-84.5158,disease,Stem decay
44.7886,-72.6626,canker/rust,Beech bark disease
32.3216,-88.4295,canker/rust,Fusiform rust
38.7235,-93.2729,disease,Stem decay
37.4780,-78.1773,disease,Stem decay
36.6204,-93.2973,animal,Wild animals
45.4892,-68.5356,disease,Stem decay
39.7641,-84.2710,disease,Stem decay
32.0119,-89.3488,disease,Stem decay
31.1709,-93.7799,disease,Stem decay
39.0237,-83.6235,disease,Stem decay
38.5217,-122.9152,disease,Stem decay
34.6239,-107.8906,disease,Stem decay
40.2373,-110.5817,disease,Stem decay
37.0394,-90.3916,insects,Boring insects
46.5891,-69.0601,disease,Stem decay
44.7827,-67.5123,disease,Stem decay
44.4069,-85.9558,defoliators,Gypsy moth
34.5026,-94.3174,disease,Stem decay
33.6593,-88.2760,disease,Stem decay
41.8590,-98.5884,disease,Stem decay
