lat,lon,status
33.0784,-80.5331,Clean
38.6838,-82.4104,Clean
33.7767,-87.5499,Clean
32.7861,-97.7390,Clean
38.7937,-92.1294,Clean
34.7208,-83.9106,Clean
31.8732,-83.3303,Clean
33.1271,-89.2666,Clean
45.1737,-89.8324,Excluded
36.9123,-79.9317,Clean
32.6354,-95.0168,Clean
36.3696,-93.1111,Clean
34.7000,-110.4530,Clean
37.1281,-81.3500,Clean
44.9072,-84.4921,Clean
31.4110,-84.4598,Clean
43.1108,-83.3411,Clean
36.9005,-92.9337,Clean
45.9976,-92.5351,Excluded
47.0020,-92.7139,Clean
39.4909,-114.1466,Clean
46.3499,-88.8358,Clean
32.4811,-80.6638,Clean
38.3380,-91.2840,Clean
44.9604,-104.4198,Clean
46.5842,-121.8952,Clean
42.5301,-118.8407,Clean
38.2938,-79.0441,Clean
41.8682,-111.5433,Clean
39.8087,-84.1224,Excluded
43.6959,-85.6381,Clean
45.0083,-84.2781,Clean
32.2673,-89.3554,Clean
38.3286,-114.4267,Clean
30.7280,-93.7133,Clean
46.0349,-94.8884,Clean
32.2043,-94.6650,Excluded
33.3094,-85.7729,Clean
34.9445,-82.8106,Clean
35.2021,-93.2039,Excluded
34.6563,-77.9801,Clean
36.4041,-107.0697,Clean
39.5984,-114.9054,Clean
36.0272,-88.0471,Clean
37.7911,-91.0300,Excluded
42.0235,-79.0344,Clean
30.9004,-86.3942,Excluded
35.9881,-118.1227,Clean
42.4603,-120.7417,Clean
31.2205,-83.2798,Clean
46.0351,-88.8157,Clean
44.7996,-67.6029,Clean
47.7636,-93.9870,Clean
46.0694,-84.9325,Clean
31.9679,-93.4995,Excluded
46.3222,-116.1625,Clean
43.1738,-72.7823,Clean
38.8944,-91.8454,Excluded
41.2598,-75.7272,Clean
36.6389,-112.1729,Clean
47.4533,-93.9826,Clean
38.2624,-91.1032,Clean
33.7150,-94.1061,Excluded
45.1757,-68.8849,Clean
42.5929,-75.2505,Clean
37.0161,-83.8943,Excluded
36.6561,-92.4245,Clean
37.4144,-92.3164,Clean
30.9320,-85.9694,Clean
36.6391,-81.4822,Clean
31.2031,-82.6195,Excluded
46.3296,-69.2652,Clean
46.7645,-113.4159,Clean
35.7106,-83.3999,Clean
46.4716,-87.3851,Clean
33.6556,-110.0192,Clean
29.7782,-98.9387,Clean
47.4072,-92.6371,Clean
46.4089,-93.1324,Clean
38.4491,-105.0525,Clean
41.0377,-109.2566,Clean
43.9035,-122.0106,Clean
39.5452,-91.6380,Clean
33.7247,-87.6577,Clean
33.4949,-92.4584,Clean
38.1645,-78.5136,Clean
43.7553,-85.9361,Clean
30.4938,-90.5514,Clean
45.7039,-89.2475,Clean
39.9397,-75.0538,Excluded
44.7084,-84.8759,Clean
32.1658,-106.9146,Clean
47.0527,-121.8220,Clean
44.2910,-110.1986,Clean
45.8868,-120.7249,Clean
48.5383,-114.0956,Clean
45.5470,-115.5849,Clean
44.1411,-89.3053,Clean
36.7014,-92.7267,Excluded
43.0386,-88.4089,Excluded
36.7599,-87.9034,Excluded
34.3694,-93.0793,Excluded
36.8993,-76.5961,Clean
30.3142,-84.5614,Excluded
47.2982,-92.7642,Clean
34.6862,-88.3271,Clean
37.5821,-93.4730,Clean
33.9090,-83.2355,Clean
47.0963,-92.9287,Clean
34.3620,-93.0233,Clean
46.2591,-68.6544,Excluded
39.4651,-81.7531,Clean
37.4486,-111.4017,Clean
45.8644,-91.9321,Clean
45.9503,-117.6352,Clean
45.0942,-84.7383,Clean
35.2003,-95.0790,Clean
45.7054,-90.7794,Clean
39.3922,-105.4135,Clean
37.6329,-79.0441,Excluded
41.2727,-120.9760,Clean
31.0851,-89.2970,Excluded
36.5793,-82.5805,Excluded
41.3994,-78.7969,Clean
27.7124,-81.7762,Clean
46.3295,-92.6651,Clean
33.6812,-83.6336,Clean
38.6808,-75.6220,Clean
36.9097,-77.4156,Clean
39.9677,-93.8640,Clean
38.1178,-106.5410,Clean
37.4236,-83.1469,Clean
40.2583,-122.6180,Clean
35.4088,-82.2159,Clean
45.2765,-87.9953,Clean
39.8775,-87.4549,Excluded
47.3341,-93.4694,Clean
38.6376,-84.2457,Clean
28.2543,-81.9515,Clean
44.3892,-121.6206,Clean
41.1073,-74.4413,Clean
43.0753,-102.5447,Clean
48.2377,-93.2120,Clean
31.1593,-94.7878,Clean
30.4497,-91.3537,Clean
41.1591,-121.5800,Excluded
35.1186,-76.9965,Excluded
32.6488,-109.9589,Clean
40.4712,-105.3073,Clean
46.1790,-93.4152,Clean
34.8488,-107.9509,Clean
33.1460,-100.3536,Clean
37.8292,-114.1633,Clean
33.0004,-80.4192,Clean
46.5924,-116.0810,Excluded
47.6656,-91.1134,Clean
31.6012,-100.7753,Clean
37.1050,-76.8177,Excluded
37.1250,-82.7189,Clean
42.2264,-76.4724,Clean
35.2488,-94.0209,Clean
38.5021,-77.6662,Clean
35.1186,-115.4474,Clean
41.9968,-74.7319,Clean
48.6989,-119.9494,Clean
43.0926,-122.4254,Clean
45.7334,-87.3026,Clean
32.3555,-81.3387,Clean
32.4024,-91.9670,Clean
45.5513,-91.4445,Clean
37.4489,-103.8084,Clean
46.4779,-85.3502,Clean
40.8444,-80.5819,Clean
46.5442,-88.6909,Clean
30.0663,-100.7976,Clean
30.2677,-81.4443,Excluded
29.8054,-98.6089,Clean
45.1708,-91.3132,Excluded
34.8771,-112.3109,Clean
30.4073,-85.2380,Clean
31.4952,-99.5460,Clean
39.0894,-82.4285,Clean
44.7958,-89.3175,Clean
36.8611,-96.7600,Clean
41.6964,-79.4238,Clean
34.2841,-112.5236,Clean
46.7333,-93.0697,Clean
37.4690,-107.6042,Clean
34.4499,-104.1537,Clean
37.9255,-80.3081,Clean
44.6153,-90.7545,Clean
47.3525,-123.7955,Clean
35.6601,-83.3383,Clean
40.8527,-121.1469,Clean
46.3700,-90.5440,Clean
46.5903,-68.2147,Clean
41.6367,-75.9119,Clean
33.9354,-86.7662,Clean
44.8647,-68.7080,Clean
29.9791,-101.0647,Clean
42.6123,-72.5092,Clean
32.9305,-91.8541,Excluded
30.1893,-90.9635,Clean
30.7558,-90.7504,Excluded
43.1214,-71.9464,Clean
35.3738,-94.8124,Excluded
46.4543,-115.8333,Clean
30.2282,-91.9633,Clean
37.1442,-85.4947,Clean
35.6058,-88.0414,Clean
46.4643,-85.5997,Clean
32.3810,-86.9296,Clean
47.0963,-92.9287,Clean
44.7827,-67.5123,Clean
44.9627,-123.3061,Clean
47.8880,-93.4691,Clean
46.0767,-84.7187,Clean
34.0429,-91.0967,Clean
31.8998,-83.4948,Excluded
39.4091,-82.0293,Excluded
33.3397,-81.3713,Clean
33.5349,-86.9598,Excluded
41.3621,-78.0196,Clean
31.7228,-96.5732,Clean
32.9711,-93.0982,Clean
31.5701,-99.8364,Clean
47.5217,-94.0023,Clean
36.3995,-90.8465,Clean
44.9904,-119.4603,Clean
34.8977,-92.8909,Clean
48.5785,-94.6105,Clean
29.4275,-82.6440,Clean
29.8140,-91.0429,Clean
38.2265,-91.9884,Clean
39.0256,-105.0192,Clean
31.7234,-84.1648,Clean
43.3903,-122.1131,Clean
34.8269,-81.0036,Excluded
37.0644,-88.2675,Clean
36.1846,-96.1881,Clean
46.2202,-85.1109,Clean
37.1871,-81.1634,Clean
34.9520,-88.3314,Clean
31.9044,-87.7050,Excluded
45.1898,-92.2702,Clean
33.8394,-93.4793,Excluded
48.1401,-120.3528,Clean
39.5611,-76.7630,Excluded
44.0340,-85.7416,Clean
45.1095,-68.0869,Clean
35.7825,-104.1207,Clean
43.9433,-88.9959,Clean
42.6982,-97.1673,Clean
35.7455,-93.4832,Excluded
35.7910,-92.6707,Clean
42.6629,-85.8770,Clean
41.8409,-73.9843,Clean
48.0666,-94.0819,Clean
38.1044,-75.8090,Excluded
35.0395,-88.6732,Clean
32.7963,-82.2216,Clean
37.9272,-107.3879,Clean
45.1808,-93.1004,Clean
32.2235,-93.3929,Clean
43.2873,-122.4573,Clean
33.2935,-87.5239,Clean
45.1175,-122.1271,Excluded
44.6106,-104.3174,Excluded
32.5141,-86.1815,Excluded
44.1582,-109.4978,Clean
40.7838,-109.6384,Clean
34.9556,-85.9830,Clean
41.7396,-92.9632,Excluded
46.2301,-87.1064,Clean
42.4555,-76.0265,Clean
30.2721,-91.3067,Clean
46.0736,-84.4063,Clean
45.1513,-89.8871,Clean
35.3295,-91.7400,Clean
34.8354,-112.3728,Clean
44.8894,-118.2188,Clean
44.0108,-113.0588,Clean
34.2074,-111.2182,Clean
34.6503,-84.7623,Clean
32.4842,-89.3569,Clean
34.7715,-93.3579,Clean
34.0335,-88.1409,Clean
46.1044,-69.2380,Clean
32.9086,-82.6543,Clean
40.8457,-86.0133,Clean
39.3369,-90.9697,Clean
31.5661,-83.7463,Excluded
36.5984,-94.0259,Excluded
34.1420,-87.8910,Clean
33.8938,-92.8633,Clean
46.6694,-91.2495,Clean
37.0360,-77.7849,Excluded
35.1138,-92.9079,Excluded
48.7745,-121.9548,Clean
34.3278,-81.3872,Clean
35.1360,-82.6207,Clean
34.4013,-80.2005,Excluded
35.5005,-83.2013,Clean
32.0316,-94.8644,Excluded
35.7195,-84.4965,Clean
33.0615,-93.0298,Excluded
49.3192,-94.9456,Excluded
34.7185,-80.9261,Clean
41.5386,-94.4859,Clean
35.7357,-87.9766,Clean
35.7977,-93.4767,Clean
38.4849,-106.2027,Clean
35.9025,-91.3783,Clean
31.5890,-109.8448,Clean
35.5307,-83.5623,Clean
37.5219,-76.6804,Excluded
40.8004,-75.4139,Clean
45.2199,-88.3510,Clean
39.3908,-111.4068,Clean
46.7385,-88.6152,Clean
36.1141,-91.3701,Clean
36.7321,-82.8001,Excluded
41.8885,-70.8584,Clean
30.3714,-86.2079,Clean
44.3413,-75.1619,Clean
37.0306,-80.8791,Clean
34.9839,-108.2103,Clean
36.2714,-115.6061,Clean
35.7175,-94.0683,Clean
31.2652,-83.2017,Excluded
31.0915,-90.8672,Excluded
30.2701,-101.7959,Clean
45.6174,-85.6136,Clean
43.4342,-73.1271,Clean
34.0147,-88.3080,Excluded
47.7097,-94.6852,Clean
38.0572,-81.5480,Clean
47.6403,-93.7252,Clean
43.0141,-90.1180,Clean
39.3173,-79.4828,Clean
47.9284,-92.1454,Clean
45.0983,-91.2554,Excluded
48.4591,-95.0913,Clean
45.4665,-84.0542,Clean
36.1117,-96.2187,Clean
39.8955,-74.3683,Clean
36.8967,-83.8599,Excluded
47.1009,-92.5006,Clean
46.1948,-88.0310,Clean
32.8688,-90.7442,Clean
34.9407,-100.7808,Clean
33.1454,-107.9934,Clean
42.5888,-85.4396,Clean
44.8932,-91.0832,Excluded
44.3252,-123.5091,Clean
46.0446,-112.2357,Clean
33.0837,-99.2238,Clean
27.8157,-98.7121,Excluded
43.4559,-89.2358,Clean
41.9427,-78.0903,Clean
34.2847,-116.9485,Clean
42.5165,-75.9136,Clean
47.4865,-95.0906,Clean
46.0211,-121.9735,Excluded
35.3089,-78.9255,Clean
32.5586,-86.1872,Clean
37.9572,-113.9545,Clean
33.9099,-89.7287,Clean
39.6602,-77.4586,Clean
32.7893,-81.7160,Clean
32.8504,-88.3861,Excluded
30.3391,-100.9142,Clean
34.2411,-94.7636,Clean
46.2535,-69.0463,Clean
46.8242,-90.8902,Clean
33.1143,-92.0221,Clean
36.6700,-76.6127,Clean
30.3945,-100.7364,Clean
43.9464,-109.8107,Clean
36.8857,-92.9975,Clean
44.8187,-120.0108,Clean
44.2474,-109.9348,Clean
37.0645,-78.8555,Clean
45.3132,-91.7743,Clean
36.1493,-84.3429,Clean
42.9668,-122.9020,Clean
43.7468,-86.4483,Clean
37.1694,-78.6974,Clean
34.6120,-93.8638,Clean
35.9191,-117.9817,Clean
31.9731,-98.7854,Clean
45.4185,-121.8092,Clean
46.8915,-95.0537,Excluded
46.5373,-88.9823,Clean
40.1957,-115.5852,Clean
33.5643,-81.2165,Clean
39.2302,-80.5294,Clean
30.2321,-93.4122,Clean
44.5817,-84.1726,Clean
36.8654,-87.2536,Clean
34.2545,-111.4458,Clean
32.7461,-83.3370,Clean
33.7588,-98.6869,Clean
33.0369,-94.2186,Clean
42.8123,-71.6504,Clean
40.4430,-119.6015,Clean
30.3149,-82.9084,Clean
41.1321,-121.2154,Clean
36.8443,-92.2061,Clean
39.8285,-78.3660,Clean
29.7552,-91.0595,Clean
38.2223,-87.9374,Clean
39.7218,-90.9193,Clean
30.0052,-99.9437,Clean
30.4140,-102.3795,Clean
30.6656,-88.9053,Clean
44.1507,-89.8915,Excluded
44.8687,-73.8156,Excluded
30.0551,-84.5296,Clean
39.5001,-108.5047,Clean
44.5906,-71.9377,Clean
29.8621,-83.5550,Excluded
33.3960,-79.4698,Excluded
31.8094,-97.3719,Clean
31.1924,-101.8763,Clean
39.5672,-116.0668,Clean
35.0637,-78.0616,Clean
42.6400,-75.1847,Clean
32.7434,-82.6826,Clean
40.9155,-79.7151,Clean
43.9272,-115.1285,Clean
45.2372,-90.2906,Clean
31.5664,-93.1226,Clean
46.3477,-122.4588,Clean
39.5058,-79.4472,Clean
37.5986,-90.7402,Clean
28.5777,-80.6327,Clean
42.1734,-74.3116,Clean
32.2996,-88.2086,Clean
42.3975,-105.9021,Clean
34.3754,-93.6321,Clean
39.0038,-82.4027,Clean
32.5517,-87.3052,Clean
32.5658,-83.2344,Clean
47.4161,-93.4342,Clean
38.9175,-91.8280,Clean
42.3780,-122.3349,Clean
31.7241,-90.3517,Excluded
44.7373,-84.5793,Clean
29.8523,-95.2491,Clean
47.1222,-91.6884,Excluded
34.1391,-92.9174,Clean
35.8936,-94.2689,Clean
46.1757,-87.4998,Clean
33.0005,-84.5389,Clean
43.6855,-84.3126,Clean
37.2875,-84.6961,Excluded
36.6542,-108.1520,Clean
32.8262,-85.4170,Excluded
34.4287,-85.1173,Clean
37.6068,-79.5117,Clean
34.7288,-83.8815,Clean
40.1674,-113.9322,Clean
31.6403,-94.7196,Clean
35.7604,-90.2428,Clean
38.1283,-111.9197,Clean
46.6309,-67.8381,Clean
30.2488,-83.5169,Excluded
34.8957,-78.6293,Clean
36.1735,-80.7186,Clean
47.4625,-93.1448,Excluded
30.6454,-87.8986,Clean
43.2722,-70.7128,Clean
35.1132,-93.6302,Excluded
43.0643,-124.3484,Clean
48.2140,-94.2171,Clean
45.0352,-121.9904,Clean
44.1839,-74.1713,Clean
35.2278,-78.7403,Clean
39.9910,-114.3652,Clean
34.8105,-91.5263,Clean
45.7746,-123.0184,Clean
36.1736,-92.4924,Excluded
32.8930,-85.0108,Clean
32.7717,-84.1334,Excluded
35.9043,-77.3401,Excluded
31.3127,-91.0145,Excluded
47.4686,-92.0727,Excluded
46.4036,-123.1344,Clean
39.8252,-79.6456,Clean
31.8141,-89.3771,Clean
45.8047,-117.5957,Clean
41.2571,-79.2323,Clean
46.3469,-93.5177,Clean
38.9009,-92.7656,Clean
31.3678,-87.8978,Clean
37.9970,-92.5418,Clean
47.7247,-123.1155,Clean
46.5828,-68.0892,Excluded
43.0065,-121.1859,Excluded
38.0953,-120.0132,Clean
30.4972,-99.6208,Clean
34.2007,-96.2809,Clean
38.3070,-75.4962,Clean
31.9522,-86.4382,Excluded
44.6146,-83.8345,Clean
47.9585,-89.9062,Excluded
48.1429,-93.8973,Clean
40.9416,-122.6717,Clean
34.7755,-89.0145,Clean
42.9188,-88.2777,Clean
37.7185,-78.7448,Clean
38.0794,-85.2744,Clean
46.3307,-123.8943,Clean
44.5114,-91.6538,Clean
33.9688,-93.5700,Clean
34.8157,-76.8875,Clean
43.5614,-72.7459,Clean
36.9743,-84.8176,Excluded
37.7249,-105.3420,Clean
47.0626,-95.5604,Clean
46.2044,-70.0434,Clean
37.1041,-91.3719,Excluded
47.6397,-120.3442,Clean
34.1189,-87.5502,Clean
45.8616,-90.0781,Excluded
45.4730,-92.0465,Clean
34.8968,-97.0823,Clean
35.7581,-83.2326,Clean
46.2747,-106.2978,Clean
38.5283,-84.4885,Clean
44.1107,-118.5261,Clean
31.8158,-87.3470,Excluded
41.4507,-96.1115,Clean
48.5994,-94.3153,Clean
35.8050,-92.1206,Clean
37.5402,-94.0851,Clean
45.1418,-70.4849,Clean
32.8716,-82.2764,Clean
47.4004,-93.3423,Excluded
46.7335,-110.9881,Clean
42.8431,-72.6161,Excluded
39.7656,-92.1012,Clean
37.4756,-83.4818,Clean
46.5958,-92.8054,Excluded
31.8998,-86.9915,Clean
35.3004,-84.3576,Clean
41.0091,-124.0070,Excluded
33.1716,-87.2420,Excluded
40.6679,-123.9240,Clean
47.7164,-95.4328,Clean
47.0219,-69.0782,Clean
30.6363,-98.5044,Clean
42.6443,-74.3836,Clean
34.0288,-82.4332,Clean
48.4611,-94.5312,Excluded
40.1058,-76.7357,Clean
34.5878,-93.4674,Clean
30.7076,-83.8552,Excluded
48.5004,-119.9611,Clean
35.9696,-104.8289,Clean
48.0746,-92.3822,Clean
46.6992,-89.9785,Clean
34.3055,-82.5584,Clean
44.7464,-90.4046,Excluded
33.1583,-79.9707,Clean
30.0581,-93.9875,Clean
40.7524,-89.6558,Clean
32.5196,-95.0633,Excluded
48.8119,-114.2107,Clean
47.4164,-121.4058,Clean
38.2971,-112.9494,Clean
37.1525,-90.8457,Clean
46.4247,-107.9308,Clean
36.7642,-106.4670,Clean
48.1879,-94.9658,Clean
35.6081,-91.7848,Clean
47.8179,-94.0275,Clean
39.5958,-93.6115,Clean
46.8863,-92.5407,Clean
35.7855,-105.4373,Clean
37.1987,-84.0426,Clean
35.4853,-85.7170,Clean
30.7110,-90.4472,Clean
32.1718,-90.9079,Excluded
33.9484,-92.1639,Excluded
47.8159,-121.8812,Clean
38.4393,-94.5819,Clean
35.8974,-113.4423,Clean
35.0151,-112.0447,Clean
37.7359,-108.0407,Clean
43.0337,-75.0856,Clean
34.6734,-94.5581,Clean
31.1348,-82.9183,Clean
47.2809,-94.9346,Clean
33.3337,-95.1169,Clean
42.7811,-96.6141,Clean
41.0159,-77.2315,Excluded
31.3228,-93.2868,Excluded
34.5157,-112.5228,Excluded
42.3298,-77.0220,Clean
46.6122,-89.7399,Clean
31.8847,-89.1847,Excluded
38.4984,-86.1124,Clean
40.1901,-79.1808,Clean
30.3288,-94.3373,Clean
35.8211,-88.1491,Clean
40.0926,-82.2257,Excluded
47.7195,-93.7792,Clean
46.3680,-69.5643,Clean
39.5051,-78.0474,Clean
30.4554,-102.6524,Clean
45.0158,-70.4860,Clean
40.8642,-91.1091,Clean
36.2228,-87.5075,Clean
36.7950,-92.6720,Clean
32.0313,-85.6614,Excluded
45.9528,-88.9157,Clean
47.8847,-121.0583,Clean
48.4732,-115.1691,Clean
37.8396,-106.8312,Clean
36.9598,-80.4141,Clean
37.7932,-108.5635,Clean
35.1987,-92.7514,Clean
33.9363,-89.7394,Clean
34.7783,-90.6558,Clean
34.3688,-78.1287,Clean
45.9054,-120.4325,Clean
30.4630,-95.1426,Clean
35.6651,-80.4376,Excluded
43.0483,-122.5940,Clean
41.7169,-122.9919,Excluded
44.3547,-119.7716,Clean
37.3458,-106.8686,Clean
45.7746,-123.0184,Excluded
47.0988,-68.8176,Clean
45.2379,-106.1476,Clean
43.4919,-74.4847,Clean
45.1918,-94.3226,Clean
44.3532,-71.9739,Clean
38.5346,-82.3742,Excluded
31.4210,-90.8670,Excluded
45.2435,-83.9524,Clean
44.3760,-119.7364,Clean
31.4601,-90.8687,Clean
33.4450,-86.4542,Excluded
35.1553,-82.1879,Clean
30.4170,-84.4346,Clean
44.5091,-85.1134,Clean
45.7301,-84.8343,Clean
46.0710,-121.6949,Clean
33.9420,-92.1941,Excluded
35.2055,-78.1461,Clean
36.8520,-82.9589,Clean
37.6790,-86.6047,Clean
36.5102,-81.0387,Clean
45.4309,-69.4304,Clean
34.9067,-77.2094,Excluded
48.2143,-93.6848,Clean
32.8751,-81.1953,Clean
44.9241,-89.6143,Clean
48.0022,-92.4271,Clean
28.8663,-97.6135,Clean
37.6562,-80.6059,Clean
45.0359,-118.7610,Clean
36.1613,-79.7947,Excluded
46.6426,-86.0336,Clean
32.0611,-91.8580,Excluded
46.3571,-68.8299,Excluded
43.3262,-72.8340,Clean
40.3967,-105.9210,Clean
35.4188,-92.3866,Clean
44.7558,-90.7626,Clean
34.6395,-82.2785,Clean
38.1533,-92.7713,Excluded
39.5017,-107.2158,Clean
34.3320,-93.9075,Clean
43.0730,-122.6290,Clean
42.9812,-91.2112,Clean
31.8220,-84.1493,Clean
46.9149,-121.5959,Clean
46.3456,-86.1646,Clean
40.8656,-109.3408,Clean
34.8174,-85.2669,Clean
32.6534,-90.9187,Clean
31.3504,-101.4306,Clean
32.6366,-80.1970,Excluded
34.7675,-93.0467,Clean
44.5706,-84.4054,Clean
34.1524,-84.1314,Excluded
30.1048,-92.8709,Clean
33.3991,-86.1992,Clean
37.4438,-121.0317,Clean
32.0225,-87.8040,Clean
33.9907,-87.0947,Clean
31.9248,-110.4437,Clean
44.3886,-70.8174,Clean
36.4152,-77.8519,Excluded
38.5431,-113.8672,Clean
44.2293,-116.0904,Clean
43.6338,-91.6856,Clean
42.5870,-111.9109,Clean
47.8041,-93.4341,Clean
43.7505,-71.4699,Clean
36.1526,-79.3963,Clean
34.6342,-86.4484,Clean
46.1919,-112.3557,Clean
38.1969,-120.4604,Clean
38.1273,-81.8485,Clean
29.8353,-95.6299,Clean
39.1334,-109.8146,Excluded
30.7702,-81.7376,Clean
36.8483,-118.5956,Clean
30.5800,-91.8193,Clean
44.4940,-83.7517,Clean
34.2860,-109.2664,Clean
46.7846,-94.7716,Clean
39.7439,-106.3978,Clean
28.5921,-82.4417,Excluded
45.5652,-68.5884,Clean
46.8266,-94.3148,Clean
42.3930,-90.9069,Clean
32.9635,-85.3572,Clean
32.3193,-84.8598,Excluded
34.8046,-81.3689,Clean
33.4595,-83.4522,Clean
32.4890,-84.3103,Clean
46.6463,-92.8621,Excluded
48.9443,-118.6673,Excluded
46.0875,-84.4868,Clean
46.5061,-86.6734,Clean
31.0995,-83.5599,Clean
42.9635,-72.1571,Clean
48.7636,-116.8191,Excluded
46.2869,-86.1002,Clean
46.9350,-93.6805,Excluded
44.8459,-88.3652,Clean
35.0919,-82.6500,Clean
32.2107,-94.5125,Clean
46.3033,-93.9079,Excluded
46.1419,-123.6040,Clean
42.1936,-73.5298,Clean
36.9826,-77.5771,Clean
42.2284,-111.6637,Clean
38.0177,-119.6935,Clean
33.0751,-85.1786,Clean
33.7178,-79.4183,Clean
30.6583,-97.8597,Clean
38.7500,-77.9289,Clean
40.0007,-114.8889,Clean
44.3179,-89.3069,Excluded
34.3036,-80.8379,Clean
33.8393,-93.6899,Clean
34.1619,-111.4935,Clean
33.2283,-79.3160,Clean
34.1490,-92.1994,Excluded
38.5727,-78.6521,Clean
37.6196,-78.7325,Clean
46.6363,-94.8589,Clean
34.4483,-84.5833,Excluded
46.8855,-93.4571,Clean
43.5533,-75.8253,Clean
46.0282,-88.8719,Clean
45.4659,-91.0717,Clean
38.5566,-108.7643,Clean
38.4741,-75.5886,Clean
33.1648,-85.4096,Clean
46.4705,-89.1548,Clean
45.7488,-90.1656,Clean
34.1886,-85.7046,Excluded
36.8512,-93.1966,Clean
37.3189,-86.3421,Excluded
31.9878,-96.1196,Clean
30.3723,-94.3380,Clean
45.7875,-90.0724,Clean
37.9849,-87.6574,Clean
44.6827,-89.1337,Clean
46.9074,-88.1288,Excluded
37.4614,-77.8858,Clean
34.9803,-82.7723,Clean
47.5765,-91.4723,Clean
43.6231,-72.6267,Clean
45.7637,-89.7198,Clean
30.7527,-85.2219,Excluded
48.2707,-121.7237,Clean
35.7371,-101.6121,Clean
37.3375,-93.3634,Excluded
36.0159,-81.5747,Clean
32.4873,-109.7778,Clean
44.2888,-109.3079,Clean
33.1784,-83.7143,Clean
48.2332,-113.4940,Clean
29.2104,-81.7446,Clean
46.0014,-84.9618,Clean
38.2841,-82.3510,Clean
45.7942,-84.4857,Clean
37.5026,-91.1346,Clean
47.1740,-69.0402,Clean
28.9277,-80.8795,Clean
44.9057,-84.8357,Clean
30.9578,-85.1907,Clean
36.8626,-91.5068,Clean
30.7148,-95.8517,Excluded
31.4833,-93.8311,Clean
35.6984,-106.6094,Clean
40.3007,-80.9191,Clean
32.3404,-87.6488,Clean
31.8983,-88.2519,Clean
37.2868,-119.7349,Clean
44.8952,-117.2836,Clean
32.7800,-95.5370,Clean
30.7717,-88.6937,Clean
38.2266,-79.4871,Clean
37.7877,-82.4526,Clean
42.7565,-90.9272,Excluded
44.0520,-120.2351,Clean
31.0521,-101.6528,Excluded
45.1265,-83.7347,Clean
38.4203,-83.6106,Clean
30.5505,-94.0267,Excluded
34.9114,-79.7727,Clean
45.8464,-91.4309,Clean
41.3930,-121.0698,Clean
45.4042,-83.9882,Clean
45.9940,-93.2668,Clean
30.9374,-82.0247,Clean
45.0593,-84.3559,Clean
35.2364,-112.3766,Clean
37.7481,-86.6671,Clean
42.3284,-122.2354,Excluded
48.5559,-120.6294,Clean
34.5046,-84.5911,Clean
31.1104,-89.9974,Excluded
29.7160,-82.8129,Clean
45.2007,-69.9905,Clean
41.0755,-94.2132,Clean
34.1913,-78.2543,Clean
45.7972,-70.0573,Clean
46.3640,-67.8624,Clean
30.8143,-101.4386,Clean
34.6398,-77.2979,Excluded
37.4647,-85.3805,Clean
32.9587,-80.8882,Clean
39.6068,-80.7392,Clean
38.6919,-108.6477,Clean
42.5765,-103.4517,Clean
45.3539,-88.3346,Excluded
33.9854,-79.9074,Excluded
32.7663,-83.6955,Clean
37.5492,-91.1331,Clean
33.9909,-91.1038,Excluded
31.1133,-93.9280,Excluded
37.3004,-112.8626,Clean
36.5980,-83.4575,Excluded
44.8515,-88.7394,Clean
42.7293,-85.7586,Clean
37.4632,-82.3932,Clean
41.2312,-75.8169,Excluded
32.5299,-85.2140,Clean
32.1335,-90.7605,Excluded
46.5046,-86.3519,Clean
34.0161,-109.4801,Excluded
43.6745,-85.7546,Clean
31.9930,-110.2634,Clean
30.7142,-90.6580,Clean
35.7002,-80.7257,Clean
46.8212,-95.5702,Excluded
35.7697,-76.2890,Clean
39.0358,-85.9221,Excluded
46.5049,-120.9889,Clean
43.3747,-85.9918,Clean
44.8683,-88.0652,Excluded
36.5026,-83.7022,Clean
44.7431,-85.7311,Clean
45.8688,-88.1359,Clean
32.9541,-87.1417,Clean
29.9325,-96.0497,Clean
36.8471,-77.8417,Clean
45.1725,-84.1121,Clean
34.9110,-79.3852,Clean
37.2088,-86.5707,Clean
40.4511,-108.7880,Clean
44.5072,-92.0705,Clean
32.5954,-80.4861,Clean
39.8933,-76.8027,Clean
30.8574,-83.1607,Excluded
44.4825,-104.6893,Clean
44.1135,-121.9925,Clean
48.8641,-119.0812,Clean
43.8551,-114.0094,Clean
48.5256,-117.1409,Clean
38.7261,-78.4996,Clean
39.2738,-81.2938,Clean
44.6258,-70.5590,Clean
42.3981,-121.5005,Clean
37.0420,-81.1173,Clean
42.1009,-74.4174,Clean
48.1573,-92.5124,Clean
34.1299,-84.7432,Excluded
31.7561,-109.2019,Clean
30.3347,-94.7990,Clean
31.8484,-88.7352,Clean
30.7341,-88.5425,Clean
45.3249,-121.6387,Clean
38.1981,-94.0141,Clean
43.5320,-83.0906,Clean
48.0731,-92.6278,Excluded
41.6870,-123.3385,Clean
37.0192,-92.5116,Clean
30.9821,-94.6426,Clean
38.5285,-80.9610,Excluded
32.7769,-83.9507,Clean
36.8906,-107.0194,Clean
43.9121,-85.8714,Clean
37.8451,-108.1503,Clean
31.3127,-91.0145,Clean
34.2480,-100.5491,Clean
45.9784,-89.5163,Clean
46.3374,-84.9385,Clean
46.4067,-91.0421,Clean
43.6161,-85.6614,Clean
46.3787,-86.8605,Clean
