CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,CONDID,COND_STATUS_CD,COND_NONSAMPLE_REASN_CD,RESERVCD,OWNCD,OWNGRPCD,ADFORCD,FORTYPCD,FLDTYPCD,MAPDEN,STDAGE,STDSZCD,FLDSZCD,SITECLCD,SICOND,SIBASE,SISP,STDORGCD,STDORGSP,PROP_BASIS,CONDPROP_UNADJ,MICRPROP_UNADJ,SUBPPROP_UNADJ,MACRPROP_UNADJ,SLOPE,ASPECT,PHYSCLCD,GSSTKCD,ALSTKCD,DSTRBCD1,DSTRBYR1,DSTRBCD2,DSTRBYR2,DSTRBCD3,DSTRBYR3,TRTCD1,TRTYR1,TRTCD2,TRTYR2,TRTCD3,TRTYR3,PRESNFCD,BALIVE,FLDAGE,ALSTK,GSSTK,FORTYPCDCALC,HABTYPCD1,HABTYPCD1_PUB_CD,HABTYPCD1_DESCR_PUB_CD,HABTYPCD2,HABTYPCD2_PUB_CD,HABTYPCD2_DESCR_PUB_CD,MIXEDCONFCD,VOL_LOC_GRP,SITECLCDEST,SITETREE_TREE,SITECL_METHOD,CARBON_DOWN_DEAD,CARBON_LITTER,CARBON_SOIL_ORG,CARBON_UNDERSTORY_AG,CARBON_UNDERSTORY_BG,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,SOIL_ROOTING_DEPTH_PNW,GROUND_LAND_CLASS_PNW,PLANT_STOCKABILITY_FACTOR_PNW,STND_COND_CD_PNWRS,STND_STRUC_CD_PNWRS,STUMP_CD_PNWRS,FIRE_SRS,GRAZING_SRS,HARVEST_TYPE1_SRS,HARVEST_TYPE2_SRS,HARVEST_TYPE3_SRS,LAND_USE_SRS,OPERABILITY_SRS,STAND_STRUCTURE_SRS,NF_COND_STATUS_CD,NF_COND_NONSAMPLE_REASN_CD,CANOPY_CVR_SAMPLE_METHOD_CD,LIVE_CANOPY_CVR_PCT,LIVE_MISSING_CANOPY_CVR_PCT,NBR_LIVE_STEMS,OWNSUBCD,INDUSTRIALCD_FIADB,RESERVCD_5,ADMIN_WITHDRAWN_CD,CHAINING_CD,LAND_COVER_CLASS_CD_RET,AFFORESTATION_CD,PREV_AFFORESTATION_CD,DWM_FUELBED_TYPCD,NVCS_PRIMARY_CLASS,NVCS_LEVEL_1_CD,NVCS_LEVEL_2_CD,NVCS_LEVEL_3_CD,NVCS_LEVEL_4_CD,NVCS_LEVEL_5_CD,NVCS_LEVEL_6_CD,NVCS_LEVEL_7_CD,NVCS_LEVEL_8_CD,AGE_BASIS_CD_PNWRS,COND_STATUS_CHNG_CD_RMRS,CRCOVPCT_RMRS,DOMINANT_SPECIES1_PNWRS,DOMINANT_SPECIES2_PNWRS,DOMINANT_SPECIES3_PNWRS,DSTRBCD1_P2A,DSTRBCD2_P2A,DSTRBCD3_P2A,DSTRBYR1_P2A,DSTRBYR2_P2A,DSTRBYR3_P2A,FLDTYPCD_30,FOREST_COMMUNITY_PNWRS,LAND_USECD_RMRS,MAICF,PCTBARE_RMRS,QMD_RMRS,RANGETYPCD_RMRS,SDIMAX_RMRS,SDIPCT_RMRS,SDI_RMRS,STAND_STRUCTURE_ME_NERS,TREES_PRESENT_NCRS,TREES_PRESENT_NERS,TRTCD1_P2A,TRTCD2_P2A,TRTCD3_P2A,TRTOPCD,TRTYR1_P2A,TRTYR2_P2A,TRTYR3_P2A,LAND_COVER_CLASS_CD,SIEQN_REF_CD,SICOND_FVS,SIBASE_FVS,SISP_FVS,SIEQN_REF_CD_FVS,MQUADPROP_UNADJ,SOILPROP_UNADJ,FOREST_COND_STATUS_CHANGE_CD
22869130010661,22869129010661,1983,33,2,3,174,1,1,,0,46,40,,103,,,-999,2,,5,,50,,0,,,1.0,1.0,1.0,,0,0,29,2,2,,,,,,,,,,,,,,124.6865,,,,,,,,,,,,,,,,2.105837,6.155982,34.851718,0.662599,0.073622,2003-10-07 00:00:00,2009-10-29 09:38:41,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22869176010661,22869175010661,1983,33,2,3,175,1,1,,0,46,40,,505,,,-999,2,,6,,50,,0,,,1.0,1.0,1.0,,5,197,29,1,1,,,,,,,,,,,,,,68.8058,,,,,,,,,,,,,,,,2.028818,3.657903,23.676674,0.753478,0.08372,2003-10-07 00:00:00,2009-10-29 09:38:41,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22869203010661,22869202010661,1983,33,2,3,176,1,1,,0,11,10,922,801,,,-999,2,,6,,50,,0,,,1.0,1.0,1.0,,25,90,29,1,1,,,,,,,,,,,,,,121.0294,,,,,,,,,,,,,,,,3.129864,12.356573,31.026445,0.687768,0.076419,2003-10-07 00:00:00,2009-10-29 09:38:42,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22869254010661,22869253010661,1983,33,2,3,177,1,1,,0,11,10,922,801,,,-999,1,,5,,50,,0,,,1.0,1.0,1.0,,7,300,29,1,1,,,,,,,,,,,,,,114.4839,,,,,,,,,,,,,,,,3.759515,12.356573,31.026445,0.676948,0.075216,2003-10-07 00:00:00,2009-10-29 09:38:42,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22869299010661,22869298010661,1983,33,2,3,178,1,1,,0,11,10,922,801,,,-999,1,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,1,1,,,,,,,,,,,,,,175.724,,,,,,,,,,,,,,,,5.076908,12.356573,31.026445,0.659937,0.073326,2003-10-07 00:00:00,2009-10-29 09:38:42,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22869356010661,22869355010661,1983,33,2,3,179,1,1,,0,46,40,,701,,,-999,3,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,4,4,,,,,,,,,,,,,,42.1542,,,,,,,,,,,,,,,,1.295276,3.657903,49.812922,0.747063,0.083007,2003-10-07 00:00:00,2009-10-29 09:38:42,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22869381010661,22869380010661,1983,33,2,3,180,1,1,,0,11,10,922,401,,,-999,2,,5,,50,,0,,,1.0,1.0,1.0,,0,0,29,3,3,,,,,,,,,,,,,,99.6607,,,,,,,,,,,,,,,,2.099213,13.248744,29.840258,1.063165,0.118129,2003-10-07 00:00:00,2009-10-29 09:38:42,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22869418010661,22869417010661,1983,33,2,3,181,1,1,,0,46,40,,103,,,-999,1,,6,,50,,0,,,1.0,1.0,1.0,,12,101,29,2,2,,,,,,,,,,,,,,77.5455,,,,,,,,,,,,,,,,1.646578,6.155982,34.851718,0.68501,0.076112,2003-10-07 00:00:00,2009-10-29 09:38:42,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22869454010661,22869453010661,1983,33,2,3,182,1,1,,0,46,40,,103,,,-999,1,,5,,50,,0,,,1.0,1.0,1.0,,9,290,29,3,3,,,,,,,,,,,,,,81.7312,,,,,,,,,,,,,,,,1.487574,6.155982,34.851718,0.69479,0.077199,2003-10-07 00:00:00,2009-10-29 09:38:42,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22869489010661,22869488010661,1983,33,2,3,183,1,1,,0,46,40,,809,,,-999,2,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,2,1,,,,,,,,,,,,,,109.4611,,,,,,,,,,,,,,,,2.585942,12.356573,31.026445,0.69946,0.077718,2003-10-07 00:00:00,2009-10-29 09:38:42,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
