CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,SPCD,SPGRPCD,STOCKING,TREECOUNT,TOTAGE,CREATED_DATE,MODIFIED_DATE,TREECOUNT_CALC,TPA_UNADJ,CYCLE,SUBCYCLE,DAMAGE_AGENT_CD1_SRS,PCT_AFFECTED_DAMAGE_AGENT1_SRS,DAMAGE_AGENT_CD2_SRS,PCT_AFFECTED_DAMAGE_AGENT2_SRS,DAMAGE_AGENT_CD3_SRS,PCT_AFFECTED_DAMAGE_AGENT3_SRS,AGECD_RMRS,COUNTCHKCD_RMRS,SPCD_ID_CD
66086976010538,59776445010538,2004,34,1,11,1121,3,1,802.0,25,0.9249,4,,2007-02-07 07:26:12,2025-06-02 12:57:44,4.0,299.86113,5,1,,,,,,,,,
66086978010538,59776445010538,2004,34,1,11,1121,3,1,806.0,28,0.9249,4,,2007-02-07 07:26:12,2025-06-02 12:57:44,4.0,299.86113,5,1,,,,,,,,,
66086982010538,59776445010538,2004,34,1,11,1121,4,1,806.0,28,0.8066,3,,2007-02-07 07:26:13,2025-06-02 12:57:44,3.0,224.895847,5,1,,,,,,,,,
66086980010538,59776445010538,2004,34,1,11,1121,4,1,816.0,43,2.151,8,,2007-02-07 07:26:13,2025-06-02 12:57:44,8.0,599.72226,5,1,,,,,,,,,
66087178010538,59776658010538,2004,34,1,15,745,1,1,835.0,27,0.0008,1,,2007-02-07 07:26:15,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66087176010538,59776658010538,2004,34,1,15,745,1,1,837.0,28,0.0039,5,,2007-02-07 07:26:15,2025-06-02 12:57:44,5.0,374.826412,5,1,,,,,,,,,
66087373010538,59776859010538,2004,34,1,19,101,1,1,541.0,36,0.203,1,,2007-02-07 07:26:18,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66087377010538,59776859010538,2004,34,1,19,101,2,1,541.0,36,0.0001,1,,2007-02-07 07:26:18,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66087375010538,59776859010538,2004,34,1,19,101,2,1,621.0,39,0.0001,7,,2007-02-07 07:26:18,2025-06-02 12:57:44,7.0,524.756977,5,1,,,,,,,,,
66087379010538,59776859010538,2004,34,1,19,101,3,1,541.0,36,0.0001,6,,2007-02-07 07:26:19,2025-06-02 12:57:44,6.0,449.791695,5,1,,,,,,,,,
66087381010538,59776859010538,2004,34,1,19,101,3,1,762.0,41,0.0001,2,,2007-02-07 07:26:19,2025-06-02 12:57:44,2.0,149.930565,5,1,,,,,,,,,
66087273010538,59776756010538,2004,34,1,19,126,4,1,541.0,36,0.0049,2,,2007-02-07 07:26:16,2025-06-02 12:57:44,2.0,149.930565,5,1,,,,,,,,,
66087275010538,59776756010538,2004,34,1,19,126,4,1,701.0,43,0.0005,1,,2007-02-07 07:26:17,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66087618010538,59777109010538,2004,34,1,23,321,4,2,541.0,36,0.0001,2,,2007-02-07 07:26:22,2025-06-02 12:57:44,2.0,149.930565,5,1,,,,,,,,,
66087616010538,59777109010538,2004,34,1,23,321,4,2,761.0,43,0.0001,12,,2007-02-07 07:26:22,2025-06-02 12:57:44,12.0,899.583389,5,1,,,,,,,,,
66087935010538,59777443010538,2004,34,1,27,172,1,1,837.0,28,0.0001,1,,2007-02-07 07:26:25,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66087937010538,59777443010538,2004,34,1,27,172,2,1,762.0,41,0.0116,2,,2007-02-07 07:26:26,2025-06-02 12:57:44,2.0,149.930565,5,1,,,,,,,,,
66087939010538,59777443010538,2004,34,1,27,172,3,1,762.0,41,0.0147,6,,2007-02-07 07:26:26,2025-06-02 12:57:44,6.0,449.791695,5,1,,,,,,,,,
66087943010538,59777443010538,2004,34,1,27,172,4,1,409.0,29,0.0004,1,,2007-02-07 07:26:27,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66087941010538,59777443010538,2004,34,1,27,172,4,1,837.0,28,0.0004,1,,2007-02-07 07:26:26,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66088504010538,59778023010538,2004,34,1,29,102,1,1,816.0,43,0.0024,6,,2007-02-07 07:26:37,2025-06-02 12:57:44,6.0,449.791695,5,1,,,,,,,,,
66088506010538,59778023010538,2004,34,1,29,102,3,1,816.0,43,0.0016,4,,2007-02-07 07:26:37,2025-06-02 12:57:44,4.0,299.86113,5,1,,,,,,,,,
66088508010538,59778023010538,2004,34,1,29,102,4,1,816.0,43,0.0024,6,,2007-02-07 07:26:37,2025-06-02 12:57:44,6.0,449.791695,5,1,,,,,,,,,
66088397010538,59777914010538,2004,34,1,29,132,1,1,126.0,3,0.0001,11,,2007-02-07 07:26:35,2025-06-02 12:57:44,11.0,824.618107,5,1,,,,,,,,,
66088399010538,59777914010538,2004,34,1,29,132,1,1,816.0,43,0.0001,13,,2007-02-07 07:26:35,2025-06-02 12:57:44,13.0,974.548672,5,1,,,,,,,,,
66088401010538,59777914010538,2004,34,1,29,132,2,1,816.0,43,30.0,20,,2007-02-07 07:26:35,2025-06-02 12:57:44,20.0,1499.305649,5,1,,,,,,,,,
66088403010538,59777914010538,2004,34,1,29,132,3,1,126.0,3,11.5763,24,,2007-02-07 07:26:35,2025-06-02 12:57:44,24.0,1799.166779,5,1,,,,,,,,,
66088405010538,59777914010538,2004,34,1,29,132,3,1,816.0,43,7.9104,13,,2007-02-07 07:26:36,2025-06-02 12:57:44,13.0,974.548672,5,1,,,,,,,,,
66088407010538,59777914010538,2004,34,1,29,132,4,1,816.0,43,28.1598,22,,2007-02-07 07:26:36,2025-06-02 12:57:44,22.0,1649.236214,5,1,,,,,,,,,
66088764010538,59778277010538,2004,34,1,29,284,2,2,126.0,3,0.7332,2,,2007-02-07 07:26:41,2025-06-02 12:57:44,2.0,149.930565,5,1,,,,,,,,,
66088762010538,59778277010538,2004,34,1,29,284,2,2,806.0,28,0.9249,2,,2007-02-07 07:26:41,2025-06-02 12:57:44,2.0,149.930565,5,1,,,,,,,,,
66088760010538,59778277010538,2004,34,1,29,284,2,2,816.0,43,17.1109,37,,2007-02-07 07:26:41,2025-06-02 12:57:44,37.0,2773.715451,5,1,,,,,,,,,
66088766010538,59778277010538,2004,34,1,29,284,2,2,845.0,43,0.4625,1,,2007-02-07 07:26:41,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66088768010538,59778277010538,2004,34,1,29,284,3,3,806.0,28,0.0016,1,,2007-02-07 07:26:42,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66088770010538,59778277010538,2004,34,1,29,284,3,3,816.0,43,0.0189,12,,2007-02-07 07:26:42,2025-06-02 12:57:44,12.0,899.583389,5,1,,,,,,,,,
66088772010538,59778277010538,2004,34,1,29,284,3,3,845.0,43,0.0079,5,,2007-02-07 07:26:42,2025-06-02 12:57:44,5.0,374.826412,5,1,,,,,,,,,
66088776010538,59778277010538,2004,34,1,29,284,4,2,806.0,28,0.0001,1,,2007-02-07 07:26:43,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66088774010538,59778277010538,2004,34,1,29,284,4,2,816.0,43,0.0001,13,,2007-02-07 07:26:42,2025-06-02 12:57:44,13.0,974.548672,5,1,,,,,,,,,
66088588010538,59778107010538,2004,34,1,29,429,1,1,693.0,35,0.0001,1,,2007-02-07 07:26:38,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
