species_key,source_code_system,source_species_code,scientific_name,common_name,genus,specific_epithet,community_layers,growth_habits,original_bien_query_name,bien_query_scientific_name,bien_query_name,niche_taxon_name,niche_taxon_key,uses_manual_bien_override,manual_bien_override_name,override_decision,override_confidence,override_review_status,bien_range_available,range_lookup_status,range_match_status,needs_range_review,range_review_reason,range_lookup_error,source_tables,states_present,n_states,n_plot_visits,n_conditions,n_source_rows,abundance_total,in_seedlings,in_saplings,in_trees,in_shrubs,in_forbs,in_graminoids,in_p2veg_tree_layers,is_pseudo_taxon,has_scientific_name,needs_niche,source_scientific_name,recommended_bien_name,override_notes
p2veg:SPSPS,nrcs_plants_symbol,SPSPS,Spiraea splendens var. splendens,rose meadowsweet,Spiraea,splendens,shrub,shrub_vine,Spiraea_splendens_var._splendens,Spiraea splendens var. splendens,Spiraea_splendens_var._splendens,Spiraea splendens var. splendens,bien_taxon:spiraea_splendens_var_splendens,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA;ID;MT;OR;WA;WY,6,36,36,51,323.066814,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:STAJ,nrcs_plants_symbol,STAJ,Stachys ajugoides,bugle hedgenettle,Stachys,ajugoides,forb,forb,Stachys_ajugoides,Stachys ajugoides,Stachys_ajugoides,Stachys ajugoides,bien_taxon:stachys_ajugoides,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,19,20,24,121.457596,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:STCHC3,nrcs_plants_symbol,STCHC3,Stachys chamissonis var. cooleyae,coastal hedgenettle,Stachys,chamissonis,forb,forb,Stachys_chamissonis_var._cooleyae,Stachys chamissonis var. cooleyae,Stachys_chamissonis_var._cooleyae,Stachys chamissonis var. cooleyae,bien_taxon:stachys_chamissonis_var_cooleyae,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,OR;WA,2,20,21,26,179.016375,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:STRIR3,nrcs_plants_symbol,STRIR3,Stachys rigida var. rigida,rough hedgenettle,Stachys,rigida,forb,forb,Stachys_rigida_var._rigida,Stachys rigida var. rigida,Stachys_rigida_var._rigida,Stachys rigida var. rigida,bien_taxon:stachys_rigida_var_rigida,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,1,1,2,25,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:STAU,nrcs_plants_symbol,STAU,Stachytarpheta australis,branched porterweed,Stachytarpheta,australis,shrub,shrub_vine,Stachytarpheta_australis,Stachytarpheta australis,Stachytarpheta_australis,Stachytarpheta australis,bien_taxon:stachytarpheta_australis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,2,2,2,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:STUR,nrcs_plants_symbol,STUR,Stachytarpheta urticifolia,nettleleaf velvetberry,Stachytarpheta,urticifolia,forb;shrub,forb;shrub_vine,Stachytarpheta_urticifolia,Stachytarpheta urticifolia,Stachytarpheta_urticifolia,Stachytarpheta urticifolia,bien_taxon:stachytarpheta_urticifolia,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,11,11,17,145.733772,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:STMEM,nrcs_plants_symbol,STMEM,Stellaria media ssp. media,common chickweed,Stellaria,media,forb,forb,Stellaria_media_ssp._media,Stellaria media ssp. media,Stellaria_media_ssp._media,Stellaria media ssp. media,bien_taxon:stellaria_media_ssp_media,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,WA,1,1,1,1,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:STARA,nrcs_plants_symbol,STARA,Stenotus armerioides var. armerioides,thrift mock goldenweed,Stenotus,armerioides,forb;shrub,forb;shrub_vine,Stenotus_armerioides_var._armerioides,Stenotus armerioides var. armerioides,Stenotus_armerioides_var._armerioides,Stenotus armerioides var. armerioides,bien_taxon:stenotus_armerioides_var_armerioides,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO;UT;WY,3,11,11,16,67,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:STMIM,nrcs_plants_symbol,STMIM,Stephanomeria minor var. minor,narrowleaf wirelettuce,Stephanomeria,minor,forb,forb,Stephanomeria_minor_var._minor,Stephanomeria minor var. minor,Stephanomeria_minor_var._minor,Stephanomeria minor var. minor,bien_taxon:stephanomeria_minor_var_minor,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,WA,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:STOW,nrcs_plants_symbol,STOW,Sticherus owhyensis,Hawai'i umbrella fern,Sticherus,owhyensis,forb,forb,Sticherus_owhyensis,Sticherus owhyensis,Sticherus_owhyensis,Sticherus owhyensis,bien_taxon:sticherus_owhyensis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,13,13,19,300,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:STTOO,nrcs_plants_symbol,STTOO,Streptanthus tortuosus var. orbiculatus,shieldplant,Streptanthus,tortuosus,forb,forb,Streptanthus_tortuosus_var._orbiculatus,Streptanthus tortuosus var. orbiculatus,Streptanthus_tortuosus_var._orbiculatus,Streptanthus tortuosus var. orbiculatus,bien_taxon:streptanthus_tortuosus_var_orbiculatus,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,2,2,4,17,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:STAMA2,nrcs_plants_symbol,STAMA2,Streptopus amplexifolius var. amplexifolius,claspleaf twistedstalk,Streptopus,amplexifolius,forb,forb,Streptopus_amplexifolius_var._amplexifolius,Streptopus amplexifolius var. amplexifolius,Streptopus_amplexifolius_var._amplexifolius,Streptopus amplexifolius var. amplexifolius,bien_taxon:streptopus_amplexifolius_var_amplexifolius,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,MT;WA,2,2,2,3,21,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:STAMC,nrcs_plants_symbol,STAMC,Streptopus amplexifolius var. chalazatus,tubercle twistedstalk,Streptopus,amplexifolius,forb,forb,Streptopus_amplexifolius_var._chalazatus,Streptopus amplexifolius var. chalazatus,Streptopus_amplexifolius_var._chalazatus,Streptopus amplexifolius var. chalazatus,bien_taxon:streptopus_amplexifolius_var_chalazatus,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:STLAC,nrcs_plants_symbol,STLAC,Streptopus lanceolatus var. curvipes,twistedstalk,Streptopus,lanceolatus,forb,forb,Streptopus_lanceolatus_var._curvipes,Streptopus lanceolatus var. curvipes,Streptopus_lanceolatus_var._curvipes,Streptopus lanceolatus var. curvipes,bien_taxon:streptopus_lanceolatus_var_curvipes,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,OR;WA,2,144,156,243,1424.793201,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:STLAR,nrcs_plants_symbol,STLAR,Streptopus lanceolatus var. roseus,twistedstalk,Streptopus,lanceolatus,forb,forb,Streptopus_lanceolatus_var._roseus,Streptopus lanceolatus var. roseus,Streptopus_lanceolatus_var._roseus,Streptopus lanceolatus var. roseus,bien_taxon:streptopus_lanceolatus_var_roseus,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,AK,1,175,183,348,2166.872652,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:STSTS,nrcs_plants_symbol,STSTS,Streptopus streptopoides ssp. streptopoides,small twistedstalk,Streptopus,streptopoides,forb,forb,Streptopus_streptopoides_ssp._streptopoides,Streptopus streptopoides ssp. streptopoides,Streptopus_streptopoides_ssp._streptopoides,Streptopus streptopoides ssp. streptopoides,bien_taxon:streptopus_streptopoides_ssp_streptopoides,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,WA,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:STSTB,nrcs_plants_symbol,STSTB,Streptopus streptopoides ssp. streptopoides var. brevipes,small twistedstalk,Streptopus,streptopoides,forb,forb,Streptopus_streptopoides_ssp._streptopoides_var._brevipes,Streptopus streptopoides ssp. streptopoides var. brevipes,Streptopus_streptopoides_ssp._streptopoides_var._brevipes,Streptopus streptopoides ssp. streptopoides var. brevipes,bien_taxon:streptopus_streptopoides_ssp_streptopoides_var_brevipes,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,WA,1,1,1,1,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:STTA,nrcs_plants_symbol,STTA,Styphelia tameiameiae,pukiawe,Styphelia,tameiameiae,p2veg_tree_layer;shrub,seedling_sapling_tree;shrub_vine,Styphelia_tameiameiae,Styphelia tameiameiae,Styphelia_tameiameiae,Styphelia tameiameiae,bien_taxon:styphelia_tameiameiae,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,122,123,334,5410.333155,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,
p2veg:STRE4,nrcs_plants_symbol,STRE4,Styrax redivivus,drug snowbell,Styrax,redivivus,shrub,shrub_vine,Styrax_redivivus,Styrax redivivus,Styrax_redivivus,Styrax redivivus,bien_taxon:styrax_redivivus,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,31,33,62,858.825554,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYALA,nrcs_plants_symbol,SYALA,Symphoricarpos albus var. albus,common snowberry,Symphoricarpos,albus,shrub,shrub_vine,Symphoricarpos_albus_var._albus,Symphoricarpos albus var. albus,Symphoricarpos_albus_var._albus,Symphoricarpos albus var. albus,bien_taxon:symphoricarpos_albus_var_albus,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO;OR,2,12,12,24,356,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYALL,nrcs_plants_symbol,SYALL,Symphoricarpos albus var. laevigatus,common snowberry,Symphoricarpos,albus,shrub,shrub_vine,Symphoricarpos_albus_var._laevigatus,Symphoricarpos albus var. laevigatus,Symphoricarpos_albus_var._laevigatus,Symphoricarpos albus var. laevigatus,bien_taxon:symphoricarpos_albus_var_laevigatus,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO;WA,2,2,2,4,118,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYORO,nrcs_plants_symbol,SYORO,Symphoricarpos oreophilus var. oreophilus,mountain snowberry,Symphoricarpos,oreophilus,shrub,shrub_vine,Symphoricarpos_oreophilus_var._oreophilus,Symphoricarpos oreophilus var. oreophilus,Symphoricarpos_oreophilus_var._oreophilus,Symphoricarpos oreophilus var. oreophilus,bien_taxon:symphoricarpos_oreophilus_var_oreophilus,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,NM;NV,2,2,2,3,41,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYORU,nrcs_plants_symbol,SYORU,Symphoricarpos oreophilus var. utahensis,Utah snowberry,Symphoricarpos,oreophilus,shrub,shrub_vine,Symphoricarpos_oreophilus_var._utahensis,Symphoricarpos oreophilus var. utahensis,Symphoricarpos_oreophilus_var._utahensis,Symphoricarpos oreophilus var. utahensis,bien_taxon:symphoricarpos_oreophilus_var_utahensis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,NV;OR;WY,3,14,15,22,174,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYROP,nrcs_plants_symbol,SYROP,Symphoricarpos rotundifolius var. parishii,Parish's snowberry,Symphoricarpos,rotundifolius,shrub,shrub_vine,Symphoricarpos_rotundifolius_var._parishii,Symphoricarpos rotundifolius var. parishii,Symphoricarpos_rotundifolius_var._parishii,Symphoricarpos rotundifolius var. parishii,bien_taxon:symphoricarpos_rotundifolius_var_parishii,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA;NV,2,4,4,10,137,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYCAC,nrcs_plants_symbol,SYCAC,Symphyotrichum campestre var. campestre,western meadow aster,Symphyotrichum,campestre,forb,forb,Symphyotrichum_campestre_var._campestre,Symphyotrichum campestre var. campestre,Symphyotrichum_campestre_var._campestre,Symphyotrichum campestre var. campestre,bien_taxon:symphyotrichum_campestre_var_campestre,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,MT,1,3,4,7,25.355998,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYCHC,nrcs_plants_symbol,SYCHC,Symphyotrichum chilense var. chilense,Pacific aster,Symphyotrichum,chilense,forb,forb,Symphyotrichum_chilense_var._chilense,Symphyotrichum chilense var. chilense,Symphyotrichum_chilense_var._chilense,Symphyotrichum chilense var. chilense,bien_taxon:symphyotrichum_chilense_var_chilense,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,OR,1,1,1,1,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYERE,nrcs_plants_symbol,SYERE,Symphyotrichum ericoides var. ericoides,white heath aster,Symphyotrichum,ericoides,forb,forb,Symphyotrichum_ericoides_var._ericoides,Symphyotrichum ericoides var. ericoides,Symphyotrichum_ericoides_var._ericoides,Symphyotrichum ericoides var. ericoides,bien_taxon:symphyotrichum_ericoides_var_ericoides,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO,1,1,1,1,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYERP2,nrcs_plants_symbol,SYERP2,Symphyotrichum ericoides var. pansum,manyflowered aster,Symphyotrichum,ericoides,forb,forb,Symphyotrichum_ericoides_var._pansum,Symphyotrichum ericoides var. pansum,Symphyotrichum_ericoides_var._pansum,Symphyotrichum ericoides var. pansum,bien_taxon:symphyotrichum_ericoides_var_pansum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,MT,1,1,1,1,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYFAC,nrcs_plants_symbol,SYFAC,Symphyotrichum falcatum var. commutatum,white prairie aster,Symphyotrichum,falcatum,forb,forb,Symphyotrichum_falcatum_var._commutatum,Symphyotrichum falcatum var. commutatum,Symphyotrichum_falcatum_var._commutatum,Symphyotrichum falcatum var. commutatum,bien_taxon:symphyotrichum_falcatum_var_commutatum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,MT;WY,2,3,3,3,17,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYFAF,nrcs_plants_symbol,SYFAF,Symphyotrichum falcatum var. falcatum,white prairie aster,Symphyotrichum,falcatum,forb,forb,Symphyotrichum_falcatum_var._falcatum,Symphyotrichum falcatum var. falcatum,Symphyotrichum_falcatum_var._falcatum,Symphyotrichum falcatum var. falcatum,bien_taxon:symphyotrichum_falcatum_var_falcatum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO;MT;WY,3,18,18,27,158,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYFOA,nrcs_plants_symbol,SYFOA,Symphyotrichum foliaceum var. apricum,alpine leafybract aster,Symphyotrichum,foliaceum,forb,forb,Symphyotrichum_foliaceum_var._apricum,Symphyotrichum foliaceum var. apricum,Symphyotrichum_foliaceum_var._apricum,Symphyotrichum foliaceum var. apricum,bien_taxon:symphyotrichum_foliaceum_var_apricum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO;ID;WY,3,10,10,22,182,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYFOC,nrcs_plants_symbol,SYFOC,Symphyotrichum foliaceum var. canbyi,Canby's aster,Symphyotrichum,foliaceum,forb,forb,Symphyotrichum_foliaceum_var._canbyi,Symphyotrichum foliaceum var. canbyi,Symphyotrichum_foliaceum_var._canbyi,Symphyotrichum foliaceum var. canbyi,bien_taxon:symphyotrichum_foliaceum_var_canbyi,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,ID;MT;WY,3,6,6,8,46,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYFOF,nrcs_plants_symbol,SYFOF,Symphyotrichum foliaceum var. foliaceum,alpine leafybract aster,Symphyotrichum,foliaceum,forb,forb,Symphyotrichum_foliaceum_var._foliaceum,Symphyotrichum foliaceum var. foliaceum,Symphyotrichum_foliaceum_var._foliaceum,Symphyotrichum foliaceum var. foliaceum,bien_taxon:symphyotrichum_foliaceum_var_foliaceum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,ID;MT;OR;WA;WY,5,44,44,64,667.952227,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYFOP,nrcs_plants_symbol,SYFOP,Symphyotrichum foliaceum var. parryi,Parry's aster,Symphyotrichum,foliaceum,forb,forb,Symphyotrichum_foliaceum_var._parryi,Symphyotrichum foliaceum var. parryi,Symphyotrichum_foliaceum_var._parryi,Symphyotrichum foliaceum var. parryi,bien_taxon:symphyotrichum_foliaceum_var_parryi,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO;OR;WY,3,22,23,43,262.567236,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYHE5,nrcs_plants_symbol,SYHE5,Symphyotrichum hendersonii,Lyall aster,Symphyotrichum,hendersonii,forb,forb,Symphyotrichum_hendersonii,Symphyotrichum hendersonii,Symphyotrichum_hendersonii,Symphyotrichum hendersonii,bien_taxon:symphyotrichum_hendersonii,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,OR,1,2,2,4,88,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYLAG,nrcs_plants_symbol,SYLAG,Symphyotrichum laeve var. geyeri,Geyer's aster,Symphyotrichum,laeve,forb,forb,Symphyotrichum_laeve_var._geyeri,Symphyotrichum laeve var. geyeri,Symphyotrichum_laeve_var._geyeri,Symphyotrichum laeve var. geyeri,bien_taxon:symphyotrichum_laeve_var_geyeri,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO;MT;WY,3,8,8,15,100,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYLAL3,nrcs_plants_symbol,SYLAL3,Symphyotrichum laeve var. laeve,smooth blue aster,Symphyotrichum,laeve,forb,forb,Symphyotrichum_laeve_var._laeve,Symphyotrichum laeve var. laeve,Symphyotrichum_laeve_var._laeve,Symphyotrichum laeve var. laeve,bien_taxon:symphyotrichum_laeve_var_laeve,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO;MT,2,2,2,3,13,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYLAH,nrcs_plants_symbol,SYLAH,Symphyotrichum lanceolatum ssp. hesperium,white panicle aster,Symphyotrichum,lanceolatum,forb,forb,Symphyotrichum_lanceolatum_ssp._hesperium,Symphyotrichum lanceolatum ssp. hesperium,Symphyotrichum_lanceolatum_ssp._hesperium,Symphyotrichum lanceolatum ssp. hesperium,bien_taxon:symphyotrichum_lanceolatum_ssp_hesperium,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO,1,1,1,3,38,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYLAH6,nrcs_plants_symbol,SYLAH6,Symphyotrichum lanceolatum ssp. hesperium var. hesperium,white panicle aster,Symphyotrichum,lanceolatum,forb,forb,Symphyotrichum_lanceolatum_ssp._hesperium_var._hesperium,Symphyotrichum lanceolatum ssp. hesperium var. hesperium,Symphyotrichum_lanceolatum_ssp._hesperium_var._hesperium,Symphyotrichum lanceolatum ssp. hesperium var. hesperium,bien_taxon:symphyotrichum_lanceolatum_ssp_hesperium_var_hesperium,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO;MT;UT;WY,4,7,7,10,98,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYSPS,nrcs_plants_symbol,SYSPS,Symphyotrichum spathulatum var. spathulatum,western mountain aster,Symphyotrichum,spathulatum,forb,forb,Symphyotrichum_spathulatum_var._spathulatum,Symphyotrichum spathulatum var. spathulatum,Symphyotrichum_spathulatum_var._spathulatum,Symphyotrichum spathulatum var. spathulatum,bien_taxon:symphyotrichum_spathulatum_var_spathulatum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA;ID;UT;WA;WY,5,15,17,25,176.899925,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYSUS,nrcs_plants_symbol,SYSUS,Symphyotrichum subspicatum var. subspicatum,Douglas aster,Symphyotrichum,subspicatum,forb,forb,Symphyotrichum_subspicatum_var._subspicatum,Symphyotrichum subspicatum var. subspicatum,Symphyotrichum_subspicatum_var._subspicatum,Symphyotrichum subspicatum var. subspicatum,bien_taxon:symphyotrichum_subspicatum_var_subspicatum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,MT,1,3,3,3,23,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYMI,nrcs_plants_symbol,SYMI,Synthyris missurica,tailed kittentails,Synthyris,missurica,forb,forb,Synthyris_missurica,Synthyris missurica,Synthyris_missurica,Synthyris missurica,bien_taxon:synthyris_missurica,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,ID;OR;WA,3,10,10,10,49,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYPL,nrcs_plants_symbol,SYPL,Synthyris platycarpa,Idaho kittentails,Synthyris,platycarpa,forb,forb,Synthyris_platycarpa,Synthyris platycarpa,Synthyris_platycarpa,Synthyris platycarpa,bien_taxon:synthyris_platycarpa,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,ID,1,2,2,5,50,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYRER,nrcs_plants_symbol,SYRER,Synthyris reniformis var. reniformis,snowqueen,Synthyris,reniformis,forb,forb,Synthyris_reniformis_var._reniformis,Synthyris reniformis var. reniformis,Synthyris_reniformis_var._reniformis,Synthyris reniformis var. reniformis,bien_taxon:synthyris_reniformis_var_reniformis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,OR,1,1,1,2,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:SYSA,nrcs_plants_symbol,SYSA,Syzygium sandwicense,'ohi'a ha,Syzygium,sandwicense,p2veg_tree_layer,large_tree;seedling_sapling_tree,Syzygium_sandwicense,Syzygium sandwicense,Syzygium_sandwicense,Syzygium sandwicense,bien_taxon:syzygium_sandwicense,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,5,5,14,291,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,
p2veg:TACA8,nrcs_plants_symbol,TACA8,Taeniatherum caput-medusae,medusahead,Taeniatherum,caput-medusae,graminoid,graminoid,Taeniatherum_caput-medusae,Taeniatherum caput-medusae,Taeniatherum_caput-medusae,Taeniatherum caput-medusae,bien_taxon:taeniatherum_caput_medusae,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA;ID;NV;OR;WA,5,387,415,863,17339.721359,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:TALA2,nrcs_plants_symbol,TALA2,Taraxacum laevigatum,rock dandelion,Taraxacum,laevigatum,forb,forb,Taraxacum_laevigatum,Taraxacum laevigatum,Taraxacum_laevigatum,Taraxacum laevigatum,bien_taxon:taraxacum_laevigatum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,OR;UT;WY,3,3,3,6,29,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
