scenario,response,group,group_label,term,estimate,std_error,statistic,p_value,conf_low,conf_high,n,stable_plots
no_survey_period,precipitation,community,Combined saplings + adults,cumulative_site_CWD_mm,-0.000356057121281349,4.11075386470377e-05,-8.66160156993509,4.74031509225327e-18,-0.000436627689709473,-0.000275486552853226,76600,75377
no_survey_period,precipitation,community,Combined saplings + adults,disease_cumulative_mortality_pct,-0.0553735284400171,0.0347993568707709,-1.59122275292757,0.111563580874681,-0.123580092401082,0.012833035521048,76600,75377
no_survey_period,precipitation,community,Combined saplings + adults,fire_cumulative_mortality_pct,-0.125022877144712,0.0366195176016087,-3.41410497278697,0.000640250462214818,-0.196796946958496,-0.0532488073309288,76600,75377
no_survey_period,precipitation,community,Combined saplings + adults,insect_cumulative_mortality_pct,-0.0576674142567189,0.0248013817846889,-2.32516941021084,0.0200655021276563,-0.10627799747244,-0.00905683104099798,76600,75377
baseline,precipitation,saplings,Saplings,cumulative_site_CWD_mm,-0.000506491326494158,6.76263175848601e-05,-7.48955945824779,7.02288482886959e-14,-0.00063903965294126,-0.000373943000047056,50463,50031
baseline,precipitation,saplings,Saplings,disease_cumulative_mortality_pct,0.0560536697231003,0.0551883579447189,1.0156792448735,0.309787024870376,-0.0521161189949801,0.164223458441181,50463,50031
baseline,precipitation,saplings,Saplings,fire_cumulative_mortality_pct,0.107349220785694,0.0850980440380978,1.2614769469629,0.207142892442798,-0.0594438817223287,0.274142323293716,50463,50031
baseline,precipitation,saplings,Saplings,full_survey_period_years,0.234735186985918,0.0604912207134813,3.88048355145202,0.000104381397684824,0.116171728902415,0.353298645069421,50463,50031
baseline,precipitation,saplings,Saplings,insect_cumulative_mortality_pct,-0.120310376839116,0.0523817433482623,-2.29679978459722,0.0216342696703506,-0.222979170071592,-0.0176415836066392,50463,50031
mean_monthly_CWD,precipitation,saplings,Saplings,disease_cumulative_mortality_pct,0.0494832900370567,0.0551590862013414,0.897101338053953,0.369669125026006,-0.058629125741975,0.157595705816088,50463,50031
mean_monthly_CWD,precipitation,saplings,Saplings,fire_cumulative_mortality_pct,0.0997029467423007,0.0850250473712065,1.17263029924597,0.240949629545732,-0.066947081495553,0.266352974980154,50463,50031
mean_monthly_CWD,precipitation,saplings,Saplings,full_survey_period_years,0.14532008036049,0.0636558820096072,2.28290105757325,0.0224403369049869,0.0205538513210346,0.270086309399946,50463,50031
mean_monthly_CWD,precipitation,saplings,Saplings,insect_cumulative_mortality_pct,-0.126920414954288,0.0523423382653242,-2.42481362431549,0.0153197346060732,-0.229511973790697,-0.0243288561178796,50463,50031
mean_monthly_CWD,precipitation,saplings,Saplings,mean_monthly_site_CWD_mm,-0.0584884364325523,0.00938798552618208,-6.23013704797844,4.69695888630114e-10,-0.076888991344382,-0.0400878815207226,50463,50031
no_survey_period,precipitation,saplings,Saplings,cumulative_site_CWD_mm,-0.000514702750426522,6.7589210707997e-05,-7.61516142939102,2.67936255261786e-14,-0.000647178346923765,-0.000382227153929278,50463,50031
no_survey_period,precipitation,saplings,Saplings,disease_cumulative_mortality_pct,0.068154947896759,0.0550501844784372,1.23805121712998,0.215702830816305,-0.0397440192560176,0.176053915049536,50463,50031
no_survey_period,precipitation,saplings,Saplings,fire_cumulative_mortality_pct,0.105839502192526,0.0851109244739092,1.24354779185803,0.213671818643072,-0.0609788460320811,0.272657850417132,50463,50031
no_survey_period,precipitation,saplings,Saplings,insect_cumulative_mortality_pct,-0.120706147508304,0.0523589977654716,-2.30535634102424,0.0211506608435768,-0.223330359099489,-0.0180819359171188,50463,50031
baseline,precipitation,trees,Adults,cumulative_site_CWD_mm,-0.000254508336729654,3.45891892807397e-05,-7.35803128150713,1.88567896792512e-13,-0.000322303011217444,-0.000186713662241865,73981,72893
baseline,precipitation,trees,Adults,disease_cumulative_mortality_pct,-0.13260565355131,0.0279556503649436,-4.74342938977363,2.10521441739681e-06,-0.187398617942676,-0.0778126891599432,73981,72893
baseline,precipitation,trees,Adults,fire_cumulative_mortality_pct,-0.16382923019873,0.0287206357239682,-5.70423411839766,1.17311613062142e-08,-0.220121562874853,-0.107536897522607,73981,72893
baseline,precipitation,trees,Adults,full_survey_period_years,0.244008944092192,0.0334989513816975,7.28407708384294,3.27090615032447e-13,0.17835113158402,0.309666756600363,73981,72893
baseline,precipitation,trees,Adults,insect_cumulative_mortality_pct,-0.0330059743178034,0.0203451328141853,-1.62230321223515,0.104742702659905,-0.0728823543437603,0.00687040570815346,73981,72893
mean_monthly_CWD,precipitation,trees,Adults,disease_cumulative_mortality_pct,-0.134623726126855,0.0279586356382357,-4.81510356473711,1.47413757709218e-06,-0.189422541642092,-0.0798249106116169,73981,72893
mean_monthly_CWD,precipitation,trees,Adults,fire_cumulative_mortality_pct,-0.166640848763093,0.0286992401147366,-5.8064550872037,6.40693188443333e-09,-0.222891246129558,-0.110390451396628,73981,72893
mean_monthly_CWD,precipitation,trees,Adults,full_survey_period_years,0.183937029055068,0.0349138743403954,5.26830758631253,1.38071625509328e-07,0.115505973131687,0.252368084978448,73981,72893
mean_monthly_CWD,precipitation,trees,Adults,insect_cumulative_mortality_pct,-0.0366388953646222,0.0203294058729238,-1.80226100032862,0.0715084203553696,-0.0764844506477713,0.00320665991852691,73981,72893
