"site_id","def","pr","tmmn","tmmx"
"2963726010690",418.69,453.2,-2.79527777777778,11.5108333333333
"2963858010690",253.473333333333,164.2,-11.7988888888889,-1.08083333333333
"2964197010690",234.81,192.966666666667,-11.7141666666667,-0.794722222222222
"2964800010690",379.1,643.733333333333,-0.936944444444444,12.8330555555556
"2964884010690",354.52,635.433333333333,-1.52722222222222,12.2838888888889
"2964928010690",368.24,604.633333333333,-1.71361111111111,12.2388888888889
"2965429010690",777.633333333333,339.466666666667,0.4525,15.6755555555556
"2965566010690",714.076666666667,341.233333333333,0.157222222222222,14.7536111111111
"2966113010690",699.606666666667,348.333333333333,0.139444444444444,15.0452777777778
"2966199010690",701.146666666667,347.933333333333,0.1575,15.1963888888889
"2966412010690",696.453333333333,353.033333333333,0.171388888888889,15.3261111111111
"2966432010690",691.92,353.366666666667,0.113611111111111,15.1436111111111
"2966529010690",697.333333333333,351,0.122777777777778,15.2405555555556
"2966556010690",691.92,353.366666666667,0.113611111111111,15.1436111111111
"2966581010690",714.353333333333,347.1,0.236111111111111,15.6186111111111
"2966634010690",692.276666666667,355.366666666667,0.205,15.4363888888889
"2966659010690",683.746666666667,357.2,0.0252777777777778,15.1897222222222
"2968109010690",361.12,391.333333333333,-4.78833333333333,10.3561111111111
"2968299010690",361.12,391.333333333333,-4.78833333333333,10.3561111111111
"2968312010690",371.81,385.733333333333,-4.35333333333333,10.7569444444444
"2968323010690",371.916666666667,394.533333333333,-4.22694444444444,10.6038888888889
"2968380010690",573.5,306.4,-1.97388888888889,13.1538888888889
"2970409010690",640.576666666667,369.466666666667,-0.836666666666667,14.6880555555556
"2970602010690",753.86,312.966666666667,-0.384166666666667,15.8827777777778
"2970676010690",695.786666666667,342.033333333333,-0.451111111111111,15.3238888888889
"2970748010690",660.953333333333,369.9,-0.484444444444444,15.1683333333333
"2970798010690",646.676666666667,364.366666666667,-0.635,14.8752777777778
"2970820010690",677.083333333333,352.7,-0.414722222222222,15.2497222222222
"2971031010690",670.956666666667,365.1,-0.218611111111111,15.3925
"2971114010690",652.533333333333,368.633333333333,-0.509722222222222,15.195
"2971169010690",645.52,375.266666666667,-0.383888888888889,15.0972222222222
"2971264010690",677.6,356.5,-0.273055555555555,15.3675
"2971705010690",486.376666666667,438.9,-1.40611111111111,12.9316666666667
"2971811010690",440.826666666667,440.5,-2.05111111111111,12.0327777777778
"2971949010690",477.143333333333,424.466666666667,-1.82055555555556,12.5491666666667
"2972094010690",594.623333333333,401.733333333333,-0.873611111111111,14.6422222222222
"2972148010690",480.4,424.066666666667,-1.5425,12.7455555555556
"2972234010690",458.076666666667,430.9,-1.84361111111111,12.3858333333333
"2972280010690",523.26,414,-1.46111111111111,13.3627777777778
"2972526010690",454.11,424.066666666667,-2.20694444444444,12.1011111111111
"2972633010690",481.81,420.8,-1.90916666666667,12.5219444444444
"2972692010690",515.216666666667,400.233333333333,-1.67944444444444,12.975
"2972980010690",479.91,411.733333333333,-1.95527777777778,12.4897222222222
"2973278010690",353.593333333333,453.9,-3.30972222222222,10.4947222222222
"2973330010690",454.973333333333,420,-2.20722222222222,12.1277777777778
"2973387010690",496.503333333333,404.133333333333,-1.82722222222222,12.7169444444444
"2973412010690",505.906666666667,403.8,-1.7375,12.8841666666667
"2973464010690",539.05,395.066666666667,-1.46083333333333,13.3180555555556
