CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,SPCD,SPGRPCD,STOCKING,TREECOUNT,TOTAGE,CREATED_DATE,MODIFIED_DATE,TREECOUNT_CALC,TPA_UNADJ,CYCLE,SUBCYCLE,DAMAGE_AGENT_CD1_SRS,PCT_AFFECTED_DAMAGE_AGENT1_SRS,DAMAGE_AGENT_CD2_SRS,PCT_AFFECTED_DAMAGE_AGENT2_SRS,DAMAGE_AGENT_CD3_SRS,PCT_AFFECTED_DAMAGE_AGENT3_SRS,AGECD_RMRS,COUNTCHKCD_RMRS,SPCD_ID_CD
55943663010538,55943647010538,2003,44,1,7,110,1,1,421.0,43,0.0005,,,2005-09-08 07:56:21,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943665010538,55943647010538,2003,44,1,7,110,1,1,833.0,26,0.0004,,,2005-09-08 07:56:21,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943667010538,55943647010538,2003,44,1,7,110,2,1,531.0,33,0.0001,,,2005-09-08 07:56:21,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943669010538,55943647010538,2003,44,1,7,110,3,1,316.0,32,0.0005,,,2005-09-08 07:56:21,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943671010538,55943647010538,2003,44,1,7,110,3,1,762.0,41,0.0024,,,2005-09-08 07:56:21,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943677010538,55943647010538,2003,44,1,7,110,4,1,316.0,32,0.0001,,,2005-09-08 07:56:21,2025-03-20 06:42:38,2.0,149.930565,5,1,,,,,,,,,
55943675010538,55943647010538,2003,44,1,7,110,4,1,802.0,25,0.0001,,,2005-09-08 07:56:21,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943673010538,55943647010538,2003,44,1,7,110,4,1,837.0,28,0.0001,,,2005-09-08 07:56:21,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943538010538,55943522010538,2003,44,1,7,169,1,1,129.0,4,0.0001,,,2005-09-08 07:56:20,2025-03-20 06:42:38,6.0,449.791695,5,1,,,,,,,,,
55943540010538,55943522010538,2003,44,1,7,169,2,1,129.0,4,0.0001,,,2005-09-08 07:56:20,2025-03-20 06:42:38,6.0,449.791695,5,1,,,,,,,,,
55942943010538,55942927010538,2003,44,1,7,172,1,1,316.0,32,0.0005,,,2005-09-08 07:56:15,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55942945010538,55942927010538,2003,44,1,7,172,1,1,372.0,42,0.0001,,,2005-09-08 07:56:16,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55942947010538,55942927010538,2003,44,1,7,172,1,1,403.0,29,0.0004,,,2005-09-08 07:56:16,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
